Date,KIM,KLAC,AIG,MS,HON,SYY,INTU,BIO,LRCX,NEM,LUV,BA,PPG,LHX,WM,CAG,MTD,MAA,CPB,MTB,DLTR,WBA,UNH,IRM,RJF,VRSN,ILMN,ADM,POOL,WEC,NVDA,GWW,BLK,ZBH,LUMN,VNO,MSFT,HIG,FDX,LOW,MAR,MCK,WST,DHI,AVB,WHR,HES,EMN,MET,MDLZ
2018-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04935592045901545,0.0,0.0,0.10423442455841334,0.0,0.0,0.0,0.0562851999323255,0.0,0.07598762490092263,0.0,0.0,0.0,0.03381279983592649,0.0,0.03530632874496074,0.35897661993246965,0.0,0.0,0.005774399561091708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14859744314129686,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04935592045901545,0.0,0.0,0.10423442455841334,0.0,0.0,0.0,0.0562851999323255,0.0,0.07598762490092263,0.0,0.0,0.0,0.03381279983592649,0.0,0.03530632874496074,0.35897661993246965,0.0,0.0,0.005774399561091708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14859744314129686,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04935592045901545,0.0,0.0,0.10423442455841334,0.0,0.0,0.0,0.0562851999323255,0.0,0.07598762490092263,0.0,0.0,0.0,0.03381279983592649,0.0,0.03530632874496074,0.35897661993246965,0.0,0.0,0.005774399561091708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14859744314129686,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04935592045901545,0.0,0.0,0.10423442455841334,0.0,0.0,0.0,0.0562851999323255,0.0,0.07598762490092263,0.0,0.0,0.0,0.03381279983592649,0.0,0.03530632874496074,0.35897661993246965,0.0,0.0,0.005774399561091708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14859744314129686,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04935592045901545,0.0,0.0,0.10423442455841334,0.0,0.0,0.0,0.0562851999323255,0.0,0.07598762490092263,0.0,0.0,0.0,0.03381279983592649,0.0,0.03530632874496074,0.35897661993246965,0.0,0.0,0.005774399561091708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14859744314129686,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04935592045901545,0.0,0.0,0.10423442455841334,0.0,0.0,0.0,0.0562851999323255,0.0,0.07598762490092263,0.0,0.0,0.0,0.03381279983592649,0.0,0.03530632874496074,0.35897661993246965,0.0,0.0,0.005774399561091708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14859744314129686,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04935592045901545,0.0,0.0,0.10423442455841334,0.0,0.0,0.0,0.0562851999323255,0.0,0.07598762490092263,0.0,0.0,0.0,0.03381279983592649,0.0,0.03530632874496074,0.35897661993246965,0.0,0.0,0.005774399561091708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14859744314129686,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04935592045901545,0.0,0.0,0.10423442455841334,0.0,0.0,0.0,0.0562851999323255,0.0,0.07598762490092263,0.0,0.0,0.0,0.03381279983592649,0.0,0.03530632874496074,0.35897661993246965,0.0,0.0,0.005774399561091708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14859744314129686,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04935592045901545,0.0,0.0,0.10423442455841334,0.0,0.0,0.0,0.0562851999323255,0.0,0.07598762490092263,0.0,0.0,0.0,0.03381279983592649,0.0,0.03530632874496074,0.35897661993246965,0.0,0.0,0.005774399561091708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14859744314129686,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04935592045901545,0.0,0.0,0.10423442455841334,0.0,0.0,0.0,0.0562851999323255,0.0,0.07598762490092263,0.0,0.0,0.0,0.03381279983592649,0.0,0.03530632874496074,0.35897661993246965,0.0,0.0,0.005774399561091708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14859744314129686,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-01-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06251213485214989,0.0,0.0,0.11176809451394319,0.0,0.0,0.0,0.059958834617595734,0.0,0.08224774659663198,0.0,0.0,0.0,0.03294806604041136,0.0,0.03202118307855265,0.33691321245675415,0.0,0.0,0.013833290996796914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14221532539311316,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06251213485214989,0.0,0.0,0.11176809451394319,0.0,0.0,0.0,0.059958834617595734,0.0,0.08224774659663198,0.0,0.0,0.0,0.03294806604041136,0.0,0.03202118307855265,0.33691321245675415,0.0,0.0,0.013833290996796914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14221532539311316,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06251213485214989,0.0,0.0,0.11176809451394319,0.0,0.0,0.0,0.059958834617595734,0.0,0.08224774659663198,0.0,0.0,0.0,0.03294806604041136,0.0,0.03202118307855265,0.33691321245675415,0.0,0.0,0.013833290996796914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14221532539311316,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06251213485214989,0.0,0.0,0.11176809451394319,0.0,0.0,0.0,0.059958834617595734,0.0,0.08224774659663198,0.0,0.0,0.0,0.03294806604041136,0.0,0.03202118307855265,0.33691321245675415,0.0,0.0,0.013833290996796914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14221532539311316,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06251213485214989,0.0,0.0,0.11176809451394319,0.0,0.0,0.0,0.059958834617595734,0.0,0.08224774659663198,0.0,0.0,0.0,0.03294806604041136,0.0,0.03202118307855265,0.33691321245675415,0.0,0.0,0.013833290996796914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14221532539311316,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06251213485214989,0.0,0.0,0.11176809451394319,0.0,0.0,0.0,0.059958834617595734,0.0,0.08224774659663198,0.0,0.0,0.0,0.03294806604041136,0.0,0.03202118307855265,0.33691321245675415,0.0,0.0,0.013833290996796914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14221532539311316,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06251213485214989,0.0,0.0,0.11176809451394319,0.0,0.0,0.0,0.059958834617595734,0.0,0.08224774659663198,0.0,0.0,0.0,0.03294806604041136,0.0,0.03202118307855265,0.33691321245675415,0.0,0.0,0.013833290996796914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14221532539311316,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06251213485214989,0.0,0.0,0.11176809451394319,0.0,0.0,0.0,0.059958834617595734,0.0,0.08224774659663198,0.0,0.0,0.0,0.03294806604041136,0.0,0.03202118307855265,0.33691321245675415,0.0,0.0,0.013833290996796914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14221532539311316,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06251213485214989,0.0,0.0,0.11176809451394319,0.0,0.0,0.0,0.059958834617595734,0.0,0.08224774659663198,0.0,0.0,0.0,0.03294806604041136,0.0,0.03202118307855265,0.33691321245675415,0.0,0.0,0.013833290996796914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14221532539311316,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06251213485214989,0.0,0.0,0.11176809451394319,0.0,0.0,0.0,0.059958834617595734,0.0,0.08224774659663198,0.0,0.0,0.0,0.03294806604041136,0.0,0.03202118307855265,0.33691321245675415,0.0,0.0,0.013833290996796914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14221532539311316,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06251213485214989,0.0,0.0,0.11176809451394319,0.0,0.0,0.0,0.059958834617595734,0.0,0.08224774659663198,0.0,0.0,0.0,0.03294806604041136,0.0,0.03202118307855265,0.33691321245675415,0.0,0.0,0.013833290996796914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14221532539311316,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06251213485214989,0.0,0.0,0.11176809451394319,0.0,0.0,0.0,0.059958834617595734,0.0,0.08224774659663198,0.0,0.0,0.0,0.03294806604041136,0.0,0.03202118307855265,0.33691321245675415,0.0,0.0,0.013833290996796914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14221532539311316,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06251213485214989,0.0,0.0,0.11176809451394319,0.0,0.0,0.0,0.059958834617595734,0.0,0.08224774659663198,0.0,0.0,0.0,0.03294806604041136,0.0,0.03202118307855265,0.33691321245675415,0.0,0.0,0.013833290996796914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14221532539311316,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06251213485214989,0.0,0.0,0.11176809451394319,0.0,0.0,0.0,0.059958834617595734,0.0,0.08224774659663198,0.0,0.0,0.0,0.03294806604041136,0.0,0.03202118307855265,0.33691321245675415,0.0,0.0,0.013833290996796914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14221532539311316,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06251213485214989,0.0,0.0,0.11176809451394319,0.0,0.0,0.0,0.059958834617595734,0.0,0.08224774659663198,0.0,0.0,0.0,0.03294806604041136,0.0,0.03202118307855265,0.33691321245675415,0.0,0.0,0.013833290996796914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14221532539311316,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06251213485214989,0.0,0.0,0.11176809451394319,0.0,0.0,0.0,0.059958834617595734,0.0,0.08224774659663198,0.0,0.0,0.0,0.03294806604041136,0.0,0.03202118307855265,0.33691321245675415,0.0,0.0,0.013833290996796914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14221532539311316,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06251213485214989,0.0,0.0,0.11176809451394319,0.0,0.0,0.0,0.059958834617595734,0.0,0.08224774659663198,0.0,0.0,0.0,0.03294806604041136,0.0,0.03202118307855265,0.33691321245675415,0.0,0.0,0.013833290996796914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14221532539311316,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06251213485214989,0.0,0.0,0.11176809451394319,0.0,0.0,0.0,0.059958834617595734,0.0,0.08224774659663198,0.0,0.0,0.0,0.03294806604041136,0.0,0.03202118307855265,0.33691321245675415,0.0,0.0,0.013833290996796914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14221532539311316,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06251213485214989,0.0,0.0,0.11176809451394319,0.0,0.0,0.0,0.059958834617595734,0.0,0.08224774659663198,0.0,0.0,0.0,0.03294806604041136,0.0,0.03202118307855265,0.33691321245675415,0.0,0.0,0.013833290996796914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14221532539311316,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-02-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06251213485214989,0.0,0.0,0.11176809451394319,0.0,0.0,0.0,0.059958834617595734,0.0,0.08224774659663198,0.0,0.0,0.0,0.03294806604041136,0.0,0.03202118307855265,0.33691321245675415,0.0,0.0,0.013833290996796914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14221532539311316,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0008166386570063081,0.011241281105117445,0.0,0.0,0.0,0.0,0.0,0.06633939131048183,0.0,0.0,0.08942193294219074,0.0,0.0,0.0,0.05097325168273048,0.0,0.08123054722956624,0.0,0.0,0.0,0.03472380901780904,0.0,0.04743170648652965,0.3182807500444484,0.0,0.0,0.015382805722792294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11747097089610128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-02,0.0,0.0,0.0,0.0,0.0,0.0,0.0008166386570063081,0.011241281105117445,0.0,0.0,0.0,0.0,0.0,0.06633939131048183,0.0,0.0,0.08942193294219074,0.0,0.0,0.0,0.05097325168273048,0.0,0.08123054722956624,0.0,0.0,0.0,0.03472380901780904,0.0,0.04743170648652965,0.3182807500444484,0.0,0.0,0.015382805722792294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11747097089610128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0008166386570063081,0.011241281105117445,0.0,0.0,0.0,0.0,0.0,0.06633939131048183,0.0,0.0,0.08942193294219074,0.0,0.0,0.0,0.05097325168273048,0.0,0.08123054722956624,0.0,0.0,0.0,0.03472380901780904,0.0,0.04743170648652965,0.3182807500444484,0.0,0.0,0.015382805722792294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11747097089610128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0008166386570063081,0.011241281105117445,0.0,0.0,0.0,0.0,0.0,0.06633939131048183,0.0,0.0,0.08942193294219074,0.0,0.0,0.0,0.05097325168273048,0.0,0.08123054722956624,0.0,0.0,0.0,0.03472380901780904,0.0,0.04743170648652965,0.3182807500444484,0.0,0.0,0.015382805722792294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11747097089610128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0008166386570063081,0.011241281105117445,0.0,0.0,0.0,0.0,0.0,0.06633939131048183,0.0,0.0,0.08942193294219074,0.0,0.0,0.0,0.05097325168273048,0.0,0.08123054722956624,0.0,0.0,0.0,0.03472380901780904,0.0,0.04743170648652965,0.3182807500444484,0.0,0.0,0.015382805722792294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11747097089610128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0008166386570063081,0.011241281105117445,0.0,0.0,0.0,0.0,0.0,0.06633939131048183,0.0,0.0,0.08942193294219074,0.0,0.0,0.0,0.05097325168273048,0.0,0.08123054722956624,0.0,0.0,0.0,0.03472380901780904,0.0,0.04743170648652965,0.3182807500444484,0.0,0.0,0.015382805722792294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11747097089610128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0008166386570063081,0.011241281105117445,0.0,0.0,0.0,0.0,0.0,0.06633939131048183,0.0,0.0,0.08942193294219074,0.0,0.0,0.0,0.05097325168273048,0.0,0.08123054722956624,0.0,0.0,0.0,0.03472380901780904,0.0,0.04743170648652965,0.3182807500444484,0.0,0.0,0.015382805722792294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11747097089610128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0008166386570063081,0.011241281105117445,0.0,0.0,0.0,0.0,0.0,0.06633939131048183,0.0,0.0,0.08942193294219074,0.0,0.0,0.0,0.05097325168273048,0.0,0.08123054722956624,0.0,0.0,0.0,0.03472380901780904,0.0,0.04743170648652965,0.3182807500444484,0.0,0.0,0.015382805722792294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11747097089610128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0008166386570063081,0.011241281105117445,0.0,0.0,0.0,0.0,0.0,0.06633939131048183,0.0,0.0,0.08942193294219074,0.0,0.0,0.0,0.05097325168273048,0.0,0.08123054722956624,0.0,0.0,0.0,0.03472380901780904,0.0,0.04743170648652965,0.3182807500444484,0.0,0.0,0.015382805722792294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11747097089610128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0008166386570063081,0.011241281105117445,0.0,0.0,0.0,0.0,0.0,0.06633939131048183,0.0,0.0,0.08942193294219074,0.0,0.0,0.0,0.05097325168273048,0.0,0.08123054722956624,0.0,0.0,0.0,0.03472380901780904,0.0,0.04743170648652965,0.3182807500444484,0.0,0.0,0.015382805722792294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11747097089610128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0008166386570063081,0.011241281105117445,0.0,0.0,0.0,0.0,0.0,0.06633939131048183,0.0,0.0,0.08942193294219074,0.0,0.0,0.0,0.05097325168273048,0.0,0.08123054722956624,0.0,0.0,0.0,0.03472380901780904,0.0,0.04743170648652965,0.3182807500444484,0.0,0.0,0.015382805722792294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11747097089610128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0008166386570063081,0.011241281105117445,0.0,0.0,0.0,0.0,0.0,0.06633939131048183,0.0,0.0,0.08942193294219074,0.0,0.0,0.0,0.05097325168273048,0.0,0.08123054722956624,0.0,0.0,0.0,0.03472380901780904,0.0,0.04743170648652965,0.3182807500444484,0.0,0.0,0.015382805722792294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11747097089610128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2018-03-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0008166386570063081,0.011241281105117445,0.0,0.0,0.0,0.0,0.0,0.06633939131048183,0.0,0.0,0.08942193294219074,0.0,0.0,0.0,0.05097325168273048,0.0,0.08123054722956624,0.0,0.0,0.0,0.03472380901780904,0.0,0.04743170648652965,0.3182807500444484,0.0,0.0,0.015382805722792294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11747097089610128,0.0,0.0,0.0,0.0,0.0,0.0,0.0
