Date,port_value
2018-12-03,1.1035603084034487
2018-12-04,1.091630813293368
2018-12-06,1.0894319308110865
2018-12-07,1.0750594480900404
2018-12-10,1.0814348986833566
2018-12-11,1.085024992805907
2018-12-12,1.0852861901695574
2018-12-13,1.0906626060489413
2018-12-14,1.075879424773102
2018-12-17,1.0504563918206276
2018-12-18,1.0448617513507972
2018-12-19,1.0338760382046328
2018-12-20,1.0265766399551952
2018-12-21,1.011914471557765
2018-12-24,0.9823625342581472
2018-12-26,1.005634968803178
2018-12-27,1.014287535615438
2018-12-28,1.0130898041056242
2018-12-31,1.0208996366706244
2019-01-02,1.003034046703185
2019-01-03,0.9915875939045696
2019-01-04,1.0090157316020198
2019-01-07,1.011665021603378
2019-01-08,1.0219860192200396
2019-01-09,1.0264377211232023
2019-01-10,1.0353819144422804
2019-01-11,1.0364439501151552
2019-01-14,1.0288432604062308
2019-01-15,1.0421366424592369
2019-01-16,1.0448854131973342
2019-01-17,1.0509411028488391
2019-01-18,1.0581256740956373
2019-01-22,1.0547470461501744
2019-01-23,1.0614043553570194
2019-01-24,1.0644077340360425
2019-01-25,1.0609487349775473
2019-01-28,1.0574596207694151
2019-01-29,1.0614114184559815
2019-01-30,1.0646869798605163
2019-01-31,1.0776806294334882
2019-02-01,1.0709452589003483
2019-02-04,1.0777690625544927
2019-02-05,1.0782054246473143
2019-02-06,1.0801893006993177
2019-02-07,1.0809752720795684
2019-02-08,1.0865673110572749
2019-02-11,1.087517547340429
2019-02-12,1.0964758825379806
2019-02-13,1.0957230626576469
2019-02-14,1.0872784729875256
2019-02-15,1.0954272741355882
2019-02-19,1.1002759267509972
2019-02-20,1.101458915519609
2019-02-21,1.1048657232819883
2019-02-22,1.1159737197290491
2019-02-25,1.111242018056285
2019-02-26,1.1056399955347016
2019-02-27,1.1047006998559468
2019-02-28,1.1069805398138266
2019-03-01,1.1125694652917
2019-03-04,1.1050787895490142
2019-03-05,1.1057442323018025
2019-03-06,1.101735158299619
2019-03-07,1.1023769332697249
2019-03-08,1.1024567469688782
2019-03-11,1.1114524999456095
2019-03-12,1.1152180122676372
2019-03-13,1.1221391870887594
2019-03-14,1.122790183567879
2019-03-15,1.1296371339416917
2019-03-18,1.1294019133188773
2019-03-19,1.1267211303992313
2019-03-20,1.123878449999396
2019-03-21,1.1373500977227977
2019-03-22,1.1258624075161132
2019-03-25,1.1300896705909185
2019-03-26,1.1334625415627513
2019-03-27,1.1297700234854786
2019-03-28,1.1289432457299424
2019-03-29,1.1415812129155625
2019-04-01,1.1420359806110318
2019-04-02,1.1425143370845356
2019-04-03,1.14228166223479
2019-04-04,1.1386748532780946
2019-04-05,1.1477420570725954
2019-04-08,1.1409923063002874
2019-04-09,1.1378075346133512
2019-04-10,1.1384257058443188
2019-04-11,1.1403286540505546
2019-04-12,1.1445389896498657
2019-04-15,1.148059884845027
2019-04-16,1.1318321539013672
2019-04-17,1.123224080175825
2019-04-18,1.1289777556164358
2019-04-22,1.132785912229009
2019-04-23,1.1407582452349927
2019-04-24,1.1416600995101658
2019-04-25,1.1547476058987196
2019-04-26,1.156353408899145
2019-04-29,1.1508380202283492
2019-04-30,1.1634021865518651
2019-05-01,1.1542815489557947
2019-05-02,1.1591553385597566
2019-05-03,1.1674890585088895
2019-05-06,1.1687678877933885
2019-05-07,1.1611549204429403
2019-05-08,1.1556419790928614
2019-05-09,1.1554724621674615
2019-05-10,1.1647321375306097
2019-05-13,1.158352824113286
2019-05-14,1.157718095284439
2019-05-15,1.1602891797560126
2019-05-16,1.170355256286282
2019-05-17,1.1719102103938255
2019-05-20,1.1741350564928563
2019-05-21,1.176872201610016
2019-05-22,1.1834926855721317
2019-05-23,1.1791562114248526
2019-05-24,1.1849784200489883
2019-05-28,1.1736784505551032
2019-05-29,1.1648005844450298
2019-05-30,1.1662382352840506
2019-05-31,1.1667789244787343
2019-06-03,1.1710932757996928
2019-06-04,1.1807245593343685
2019-06-05,1.1984691412081259
2019-06-06,1.2056426379859324
2019-06-07,1.210890351593934
2019-06-10,1.2123725342490284
2019-06-11,1.2038825364015775
2019-06-12,1.2158779826540067
2019-06-13,1.2174307519201892
2019-06-14,1.2196062046920848
2019-06-17,1.219097828737699
2019-06-18,1.2244048171566153
2019-06-19,1.2342153721637583
2019-06-20,1.24066213269383
2019-06-21,1.2409553766622856
2019-06-24,1.2380764246694715
2019-06-25,1.2343887930320092
2019-06-26,1.219812282555683
2019-06-27,1.2227634191636398
2019-06-28,1.2295390349816635
2019-07-01,1.2250281093164486
2019-07-02,1.233813063765412
2019-07-03,1.245194183266929
2019-07-05,1.2432908212226805
2019-07-08,1.24334149149436
2019-07-09,1.2466491116113505
2019-07-10,1.2488882852814085
2019-07-11,1.2520768505288207
2019-07-12,1.2405662259680295
2019-07-15,1.242305412496537
2019-07-16,1.239531885466351
2019-07-17,1.2418002350760813
2019-07-18,1.2483172560768074
2019-07-19,1.2341289841717926
2019-07-22,1.2363684728993616
2019-07-23,1.234093380531516
2019-07-24,1.2320791446870827
2019-07-25,1.2438262229758261
2019-07-26,1.2536059107777424
2019-07-29,1.2600197216849915
2019-07-30,1.2500925005498682
2019-07-31,1.2426981490335753
2019-08-01,1.2518358201694253
2019-08-02,1.2392904761631127
2019-08-05,1.2280167839050988
2019-08-06,1.2480608058736056
2019-08-07,1.2533748888638014
2019-08-08,1.2721684611365112
2019-08-09,1.2743350315574524
2019-08-12,1.2651855033215311
2019-08-13,1.2763311149764571
2019-08-14,1.2577077634193827
2019-08-15,1.2702670839842711
2019-08-16,1.274991719736264
2019-08-19,1.28591041328266
2019-08-20,1.2832042351467947
2019-08-21,1.2933321223196623
2019-08-22,1.2937066069059224
2019-08-23,1.2785249024404572
2019-08-26,1.2956073404331683
2019-08-27,1.3018029547669958
2019-08-28,1.3016975406718698
2019-08-29,1.3114942344127383
2019-08-30,1.3075218385078922
2019-09-03,1.3148031299223961
2019-09-04,1.3222172425175187
2019-09-05,1.316912504402336
2019-09-06,1.3024794589652806
2019-09-09,1.2713417227020316
2019-09-10,1.2621590798235593
2019-09-11,1.2764176504702927
2019-09-12,1.2821604924401138
2019-09-13,1.2774410418117936
2019-09-16,1.2760893237180908
2019-09-17,1.2881390062241436
2019-09-18,1.2876820500368504
2019-09-19,1.294210768427541
2019-09-20,1.296134587779054
2019-09-23,1.2993496986428295
2019-09-24,1.2996951730351876
2019-09-25,1.3069609177331571
2019-09-26,1.3049032867612846
2019-09-27,1.2937691083512897
2019-09-30,1.2988687653173656
2019-10-01,1.2897068140937067
2019-10-02,1.2770815412005856
2019-10-03,1.2862791248387793
2019-10-04,1.303110020810454
2019-10-07,1.2944294810051846
2019-10-08,1.2804095659878627
2019-10-09,1.2924277934478314
2019-10-10,1.2960259030728194
2019-10-11,1.292225923792237
2019-10-14,1.2835926938466855
2019-10-15,1.2862117808469502
2019-10-16,1.2840861383977564
2019-10-17,1.2916032079190727
2019-10-18,1.2916384895704742
2019-10-21,1.2909709749709644
2019-10-22,1.2908295064989102
2019-10-23,1.2879247977507688
2019-10-24,1.2922199266554406
2019-10-25,1.2882459544387566
2019-10-28,1.284924456488368
2019-10-29,1.2883983604369629
2019-10-30,1.3029000855425459
2019-10-31,1.3028966437525633
2019-11-01,1.3023500870309044
2019-11-04,1.288343997740508
2019-11-05,1.279401522924557
2019-11-06,1.2828816539147931
2019-11-07,1.2716557690907484
2019-11-08,1.2643918243722636
2019-11-11,1.2583308178109467
2019-11-12,1.2617104333289195
2019-11-13,1.2721808927318037
2019-11-14,1.2754397677810647
2019-11-15,1.2851647892422378
2019-11-18,1.2844891847334057
2019-11-19,1.2888435699820437
2019-11-20,1.2904481422349774
2019-11-21,1.2821442534146674
2019-11-22,1.2828056132192123
2019-11-25,1.2812365339919918
2019-11-26,1.2910680282816187
2019-11-27,1.2935762267250805
2019-11-29,1.283729354399394
2019-12-02,1.2776496354963465
2019-12-03,1.2768101876659552
2019-12-04,1.2844097436348778
2019-12-05,1.289041127275615
2019-12-06,1.2905962415024574
2019-12-09,1.2824533268349407
2019-12-10,1.2863345311990635
2019-12-11,1.291060177816356
2019-12-12,1.288595045698316
2019-12-13,1.2922227738113359
2019-12-16,1.3084812745349703
2019-12-17,1.311348201198732
2019-12-18,1.3154427218949831
2019-12-19,1.3214906586471078
2019-12-20,1.3312458607721855
2019-12-23,1.322834303799287
2019-12-24,1.3240626196071181
2019-12-26,1.3250215547783315
2019-12-27,1.3291761822107304
2019-12-30,1.3266324532798008
2019-12-31,1.3249861451826053
2020-01-02,1.3212387471122933
2020-01-03,1.3248011526293195
2020-01-06,1.3278120026421223
2020-01-07,1.3254524197655557
2020-01-08,1.3262326446063708
2020-01-09,1.3365228318474172
2020-01-10,1.3427073339786861
2020-01-13,1.3506795594369836
2020-01-14,1.3533872062848924
2020-01-15,1.3634772269773796
2020-01-16,1.3763892210544164
2020-01-17,1.3793838853233051
2020-01-21,1.3892238358117885
2020-01-22,1.393449022057592
2020-01-23,1.3950307400391555
2020-01-24,1.3904874534032996
2020-01-27,1.3809748459460505
2020-01-28,1.3851254376934867
2020-01-29,1.3883336134783648
2020-01-30,1.3940153121984746
2020-01-31,1.376541829176988
2020-02-03,1.3877855872275
2020-02-04,1.388298789847526
2020-02-05,1.3979013888807967
2020-02-06,1.4003133531267753
2020-02-07,1.3988689562436534
2020-02-10,1.4019986291122697
2020-02-11,1.4065420611336261
2020-02-12,1.4131413130151016
2020-02-13,1.4350108328962206
2020-02-14,1.443642931148506
2020-02-18,1.449284264233005
2020-02-19,1.4493282606484976
2020-02-20,1.440413318645269
2020-02-21,1.4355654564230644
2020-02-24,1.40786608864311
2020-02-25,1.3760435676523828
2020-02-26,1.3701322435173373
2020-02-27,1.3237941646267821
2020-02-28,1.2945243202655932
2020-03-02,1.3495367468750887
2020-03-03,1.3408945296534847
2020-03-04,1.4154601859376117
2020-03-05,1.3958252421489843
2020-03-06,1.3893140847085153
2020-03-09,1.3360731504240024
2020-03-10,1.3545776527151825
2020-03-11,1.3158283140192109
2020-03-12,1.239788432134214
2020-03-13,1.3197580863883818
2020-03-16,1.2042742026091748
2020-03-17,1.3064907759507522
2020-03-18,1.3091751541619234
2020-03-19,1.225452999204671
2020-03-20,1.0887448588818698
2020-03-23,1.0557463399665823
2020-03-24,1.1498959238739157
2020-03-25,1.1536538052157024
2020-03-26,1.221619431191338
2020-03-27,1.217010787458179
2020-03-30,1.2574252045058492
2020-03-31,1.2388392472984902
2020-04-01,1.201649918026658
2020-04-02,1.2386731052058944
2020-04-03,1.2041959254073116
2020-04-06,1.272896447276423
2020-04-07,1.2485393502633355
2020-04-08,1.2942501362865857
2020-04-09,1.3206527464362985
2020-04-13,1.2942316908258227
2020-04-14,1.3361644843808673
2020-04-15,1.3192509615114512
2020-04-16,1.3428585574759349
2020-04-17,1.3596028371990108
2020-04-20,1.3299133947580524
2020-04-21,1.3064687505938601
2020-04-22,1.3269278513673957
2020-04-23,1.3499775146626618
2020-04-24,1.365978363266544
2020-04-27,1.3670938955675795
2020-04-28,1.3714752015560239
2020-04-29,1.3617861564511475
2020-04-30,1.3453507616914335
2020-05-01,1.331284536191306
2020-05-04,1.329178833960751
2020-05-05,1.3500045295481575
2020-05-06,1.3293826179195287
2020-05-07,1.331733361724905
2020-05-08,1.3377260075740827
2020-05-11,1.3566183708205832
2020-05-12,1.3427729268243205
2020-05-13,1.3356417730462573
2020-05-14,1.349548556169816
2020-05-15,1.3618446429995956
2020-05-18,1.3902768957821725
2020-05-19,1.3718976329064272
2020-05-20,1.377857837070196
2020-05-21,1.3777903033650432
2020-05-22,1.3782925136044193
2020-05-26,1.3740863485904362
2020-05-27,1.3788676497562466
2020-05-28,1.4074849611491955
2020-05-29,1.4429216527732052
2020-06-01,1.4439038281868064
2020-06-02,1.4470886488905235
2020-06-03,1.4442410785806004
2020-06-04,1.4250925749272851
2020-06-05,1.4294266437571042
2020-06-08,1.4437985275432021
2020-06-09,1.4323057833157506
2020-06-10,1.442777988695281
2020-06-11,1.391402977467571
2020-06-12,1.3838580510336818
2020-06-15,1.3998396967458577
2020-06-16,1.4117785928908229
2020-06-17,1.41274981753988
2020-06-18,1.4108201416671684
2020-06-19,1.4080051443033186
2020-06-22,1.4100891686342831
2020-06-23,1.4048450328781026
2020-06-24,1.3902609684611544
2020-06-25,1.3984348272024785
2020-06-26,1.3920760798924225
2020-06-29,1.4012166881204526
2020-06-30,1.4238135067524627
2020-07-01,1.4302948794650665
2020-07-02,1.4429779612498883
2020-07-06,1.452288257766932
2020-07-07,1.4381756202433544
2020-07-08,1.439651863385722
2020-07-09,1.442454593465603
2020-07-10,1.4387027911646828
2020-07-13,1.4319918699869374
2020-07-14,1.4503897349381811
2020-07-15,1.4656227006918898
2020-07-16,1.4631527000592361
2020-07-17,1.4961046355923846
2020-07-20,1.5069049061354303
2020-07-21,1.5104136986747183
2020-07-22,1.5313671527515829
2020-07-23,1.5408021856115475
2020-07-24,1.53835782761742
2020-07-27,1.5531512424715286
2020-07-28,1.5505880739057083
2020-07-29,1.5691720297599834
2020-07-30,1.5694497427595162
2020-07-31,1.5723082936075214
2020-08-03,1.5846503555026508
2020-08-04,1.5865609666959248
2020-08-05,1.5841216556989894
2020-08-06,1.580725424596476
2020-08-07,1.5815142348131825
2020-08-10,1.5634104611769883
2020-08-11,1.5375583170886402
2020-08-12,1.5671918699024503
2020-08-13,1.5699494467917643
2020-08-14,1.5624662068106134
2020-08-17,1.575157374897169
2020-08-18,1.5762502849834479
2020-08-19,1.573474255705788
2020-08-20,1.5695406229572328
2020-08-21,1.571468485012239
2020-08-24,1.5671468080679396
2020-08-25,1.578456386026776
2020-08-26,1.577101159790302
2020-08-27,1.5772966416945162
2020-08-28,1.5783462869137226
2020-08-31,1.5994421802789907
2020-09-01,1.593696887742577
2020-09-02,1.6335039837285041
2020-09-03,1.5736801376025762
2020-09-04,1.5562191262677096
2020-09-08,1.5459498175822235
2020-09-09,1.5844745253935453
2020-09-10,1.573996596183921
2020-09-11,1.5716748453142497
2020-09-14,1.5934327487846862
2020-09-15,1.6130913488863168
2020-09-16,1.598704961468236
2020-09-17,1.5718666313902423
2020-09-18,1.567377583728215
2020-09-21,1.5585530256364022
2020-09-22,1.5656643454256274
2020-09-23,1.5355249648676845
2020-09-24,1.5345932065619494
2020-09-25,1.565175818510536
2020-09-28,1.5766310947381856
2020-09-29,1.5808539828159234
2020-09-30,1.5883993311310718
2020-10-01,1.5957325909748135
2020-10-02,1.5849743046049374
2020-10-05,1.6183203002060487
2020-10-06,1.624092301068651
2020-10-07,1.6339708553237202
2020-10-08,1.6438110489587556
2020-10-09,1.6646530779617572
2020-10-12,1.6776181914280888
2020-10-13,1.669469663538372
2020-10-14,1.6529965690059747
2020-10-15,1.6583603780416538
2020-10-16,1.6709055275083031
2020-10-19,1.6486024774620431
2020-10-20,1.6543302317717916
2020-10-21,1.6523654243767543
2020-10-22,1.6538448457188673
2020-10-23,1.665672164375541
2020-10-26,1.6603036016657837
2020-10-27,1.6744379503266675
2020-10-28,1.6348085738556082
2020-10-29,1.6301043478629966
2020-10-30,1.6194486989179422
2020-11-02,1.6442897393194715
2020-11-03,1.669398109069991
2020-11-04,1.6968037971555487
2020-11-05,1.7103514516330376
2020-11-06,1.7248489619607865
2020-11-09,1.680693598041639
2020-11-10,1.6770228746853333
2020-11-11,1.6900680015364953
2020-11-12,1.692396784207394
2020-11-13,1.6980993454959203
2020-11-16,1.7098601947112049
2020-11-17,1.675071819231174
2020-11-18,1.634837678687946
2020-11-19,1.6344098448773692
2020-11-20,1.64079133156267
2020-11-23,1.621206102933156
2020-11-24,1.6038765768187158
2020-11-25,1.6067279402190489
2020-11-27,1.6260734599824054
2020-11-30,1.622514897287365
2020-12-01,1.6306042410977704
2020-12-02,1.6290855310432353
2020-12-03,1.614434981464632
2020-12-04,1.607517266601231
2020-12-07,1.6056264764459314
2020-12-08,1.6105469577462197
2020-12-09,1.591296463937253
2020-12-10,1.5941588697734475
2020-12-11,1.5941069408054283
2020-12-14,1.5971906348171432
2020-12-15,1.611482588066129
2020-12-16,1.6051910845994117
2020-12-17,1.6206541316733547
2020-12-18,1.6285181520630105
2020-12-21,1.6156551871238158
2020-12-22,1.624279867085925
2020-12-23,1.6152423651603598
2020-12-24,1.6239226475680302
2020-12-28,1.6208709452406251
2020-12-29,1.622499929960612
2020-12-30,1.6260282957342778
2020-12-31,1.6450181445011558
2021-01-04,1.6320221105166328
2021-01-05,1.6408285633352726
2021-01-06,1.6668130252347717
2021-01-07,1.6806810106733303
2021-01-08,1.686768318970666
2021-01-11,1.6704563496100266
2021-01-12,1.649407489647898
2021-01-13,1.654651774368602
2021-01-14,1.6441993548723306
2021-01-15,1.6547250030435983
2021-01-19,1.6583229052688258
2021-01-20,1.6762008066519016
2021-01-21,1.6618199478061721
2021-01-22,1.6584750916294573
2021-01-25,1.6701227235282399
2021-01-26,1.6597135232741944
2021-01-27,1.6412910225668138
2021-01-28,1.653916846451345
2021-01-29,1.6442530184919686
2021-02-01,1.6489602573989817
2021-02-02,1.647620154008687
2021-02-03,1.6319405719544517
2021-02-04,1.6345237687573733
2021-02-05,1.6335857361584383
2021-02-08,1.6361856445070442
2021-02-09,1.6338015602734588
2021-02-10,1.635514666898321
2021-02-11,1.6199641993071814
2021-02-12,1.6352461472135749
2021-02-16,1.618708597020217
2021-02-17,1.6170488864689263
2021-02-18,1.6244590630705145
2021-02-19,1.5988397952658302
2021-02-22,1.56278772195969
2021-02-23,1.5715526607863002
2021-02-24,1.576919006378686
2021-02-25,1.5617725514891796
2021-02-26,1.565424331809285
2021-03-01,1.587163655026638
2021-03-02,1.5768993742190796
2021-03-03,1.5468055115430615
2021-03-04,1.5201097244167294
2021-03-05,1.5457246030121539
2021-03-08,1.5448220233048993
2021-03-09,1.5662601528430782
2021-03-10,1.5719814450716292
2021-03-11,1.587296350044959
2021-03-12,1.5930024280939812
2021-03-15,1.6060389411811982
2021-03-16,1.59905247828189
2021-03-17,1.5911624285717836
2021-03-18,1.5861692223133594
2021-03-19,1.6088272480130987
2021-03-22,1.6184936537883867
2021-03-23,1.6353795041497454
2021-03-24,1.622609369389959
2021-03-25,1.6227236657696797
2021-03-26,1.6416447872191005
2021-03-29,1.6517704649892573
2021-03-30,1.6329565554474177
2021-03-31,1.6431872713127629
2021-04-01,1.6517996687607883
2021-04-05,1.6685255313435445
2021-04-06,1.6756169407965016
2021-04-07,1.6666847878745554
2021-04-08,1.6724897256786302
2021-04-09,1.6868053708651776
2021-04-12,1.690340265054847
2021-04-13,1.7112366484868344
2021-04-14,1.6988135716805637
2021-04-15,1.737898691090625
2021-04-16,1.7527656899147963
2021-04-19,1.755163813211212
2021-04-20,1.7726405720977545
2021-04-21,1.776573331056826
2021-04-22,1.7831457675251647
2021-04-23,1.7948966097680987
2021-04-26,1.7821658591766605
2021-04-27,1.7786344520587754
2021-04-28,1.775588992294929
2021-04-29,1.7887771830817416
2021-04-30,1.796841065732877
2021-05-03,1.8053896048202962
2021-05-04,1.7987389484143368
2021-05-05,1.7981974651303352
2021-05-06,1.8045243233779713
2021-05-07,1.8136897706829522
2021-05-10,1.8173659720135393
2021-05-11,1.7977240559788996
2021-05-12,1.7626491952451635
2021-05-13,1.7865561018873355
2021-05-14,1.80294897148821
2021-05-17,1.787802688651627
2021-05-18,1.7810116073206665
2021-05-19,1.7780035782082133
2021-05-20,1.798230446669804
2021-05-21,1.8033129566059976
2021-05-24,1.809056929895764
2021-05-25,1.8116557253945913
2021-05-26,1.80856079124896
2021-05-27,1.8099339481258863
2021-05-28,1.8200430575295168
2021-06-01,1.8025877744292662
2021-06-02,1.7942857549877622
2021-06-03,1.7930793435883767
2021-06-04,1.795863055395114
2021-06-07,1.7917850455682387
2021-06-08,1.7857078836566256
2021-06-09,1.7957310653370708
2021-06-10,1.813472888866068
2021-06-11,1.8189475423461292
2021-06-14,1.8215693075068453
2021-06-15,1.8256007103971514
2021-06-16,1.8174322852908633
2021-06-17,1.834128014830375
2021-06-18,1.8182774214544664
2021-06-21,1.843102232288763
2021-06-22,1.849202276156385
2021-06-23,1.8358882790292539
2021-06-24,1.8407013822552734
2021-06-25,1.8479892498257116
2021-06-28,1.8613921528670152
2021-06-29,1.8522829279676305
2021-06-30,1.8458821913194332
2021-07-01,1.8611485645605181
2021-07-02,1.8725690405827122
2021-07-06,1.882593857672554
2021-07-07,1.900200834237662
2021-07-08,1.8995887819899666
