Date,Open,High,Low,Close,Adj Close,Volume
2001-01-02,65.3125,65.3125,60.5625,62.0,40.50776672363281,3762500.0
2001-01-03,62.0,63.75,59.1875,62.5625,40.87528610229492,6428600.0
2001-01-04,62.5625,64.1875,60.25,61.0,39.85440444946289,3868900.0
2001-01-05,61.0,61.5,58.125,58.75,38.38438415527344,4012600.0
2001-01-08,58.75,60.5,58.6875,59.0,38.5477294921875,3055100.0
2001-01-09,59.0,59.0,57.1875,58.9375,38.50688552856445,4372800.0
2001-01-10,58.9375,60.875,58.3125,60.375,39.446075439453125,3674200.0
2001-01-11,60.375,60.75,59.0,59.125,38.629364013671875,3385300.0
2001-01-12,59.125,60.6875,58.5625,60.625,39.609413146972656,3161000.0
2001-01-15,,,,,,
2001-01-16,60.625,61.625,59.5,61.0,39.85440444946289,3274400.0
2001-01-17,61.0,62.6875,58.25,58.75,38.38438415527344,6608400.0
2001-01-18,58.0,58.0,55.625,57.375,37.48603057861328,6047900.0
2001-01-19,57.375,57.4375,55.5,55.6875,36.38349914550781,4295900.0
2001-01-22,55.6875,56.875,55.6875,56.0,36.58765411376953,3605600.0
2001-01-23,56.1875,58.0,56.1875,57.5,37.567710876464844,4417400.0
2001-01-24,57.5,58.0,56.875,57.4375,37.52687072753906,2998400.0
2001-01-25,57.4375,59.6875,56.5,59.25,38.711063385009766,3684000.0
2001-01-26,59.25,59.6875,57.5,58.0625,37.93519973754883,2300200.0
2001-01-29,57.9900016784668,57.9900016784668,56.310001373291016,56.459999084472656,36.888206481933594,2364700.0
2001-01-30,56.459999084472656,56.59000015258789,54.560001373291016,56.150001525878906,36.685665130615234,3703800.0
2001-01-31,56.5,58.90999984741211,56.5,58.5,38.22104263305664,3614900.0
2001-02-01,58.5,58.5,56.060001373291016,56.52000045776367,36.927406311035156,4105500.0
2001-02-02,56.52000045776367,57.5,56.040000915527344,56.849998474121094,37.143009185791016,2121700.0
2001-02-05,56.849998474121094,58.040000915527344,56.41999816894531,57.93000030517578,37.8486328125,2188100.0
2001-02-06,57.93000030517578,58.459999084472656,56.470001220703125,56.72999954223633,37.06460952758789,2367000.0
2001-02-07,56.72999954223633,57.88999938964844,56.650001525878906,57.45000076293945,37.64784622192383,2182900.0
2001-02-08,57.45000076293945,58.2599983215332,57.119998931884766,57.5099983215332,37.68714904785156,2802100.0
2001-02-09,57.5099983215332,58.16999816894531,56.779998779296875,57.34000015258789,37.57576370239258,2017300.0
2001-02-12,58.209999084472656,59.099998474121094,58.209999084472656,59.06999969482422,38.709449768066406,2875500.0
2001-02-13,59.09000015258789,61.380001068115234,59.09000015258789,60.720001220703125,39.790706634521484,4984900.0
2001-02-14,60.720001220703125,61.939998626708984,60.34000015258789,60.59000015258789,39.70553970336914,3697900.0
2001-02-15,60.59000015258789,60.7599983215332,58.84000015258789,60.150001525878906,39.41719055175781,2569700.0
2001-02-16,60.150001525878906,60.61000061035156,59.630001068115234,59.9900016784668,39.31233596801758,2934600.0
2001-02-19,,,,,,
2001-02-20,60.150001525878906,62.79999923706055,60.150001525878906,61.849998474121094,40.53120040893555,3144600.0
