Date,Open,High,Low,Close,Adj Close,Volume
2001-01-02,43.22817611694336,44.35483932495117,43.168880462646484,43.76185989379883,18.782724380493164,11231108.0
2001-01-03,43.64326477050781,44.058349609375,40.32258224487305,41.33064651489258,17.739240646362305,23756633.0
2001-01-04,41.62713623046875,41.686431884765625,38.89942932128906,39.67030334472656,17.026620864868164,34849983.0
2001-01-05,40.32258224487305,41.2120475769043,39.492408752441406,40.203983306884766,17.25567626953125,19097637.0
2001-01-08,40.79696273803711,41.15275192260742,39.43311309814453,39.7296028137207,17.05206871032715,14593684.0
2001-01-09,40.08538818359375,41.034156799316406,39.84819793701172,41.034156799316406,17.611989974975586,11832099.0
2001-01-10,40.91556167602539,41.50853729248047,40.08538818359375,40.14468765258789,17.230222702026367,14925799.0
2001-01-11,39.966793060302734,40.203983306884766,38.66223907470703,38.89942932128906,16.695758819580078,23291292.0
2001-01-12,38.89942932128906,39.61100769042969,38.78083419799805,39.31451416015625,16.873905181884766,19380530.0
2001-01-15,,,,,,
2001-01-16,38.89942932128906,39.966793060302734,38.84013366699219,39.55170822143555,16.9757080078125,17175879.0
2001-01-17,39.255218505859375,39.255218505859375,38.425048828125,38.66223907470703,16.59394073486328,18187508.0
2001-01-18,39.018028259277344,39.67030334472656,38.78083419799805,39.018028259277344,16.74666404724121,18058498.0
2001-01-19,38.89942932128906,39.37381362915039,38.543643951416016,39.255218505859375,16.84845542907715,17438746.0
2001-01-22,39.61100769042969,40.263282775878906,39.31451416015625,39.966793060302734,17.153871536254883,15503286.0
2001-01-23,39.61100769042969,40.737667083740234,39.492408752441406,40.678367614746094,17.45928382873535,12868181.0
2001-01-24,40.678367614746094,40.974857330322266,40.08538818359375,40.737667083740234,17.484743118286133,22723186.0
2001-01-25,40.79696273803711,42.63520050048828,40.678367614746094,42.16081619262695,18.095556259155273,15541652.0
2001-01-26,42.63520050048828,42.81309127807617,41.745731353759766,42.04222106933594,18.044647216796875,15126903.0
2001-01-29,42.04933547973633,42.5996208190918,40.882354736328125,41.08159255981445,17.63234519958496,10846714.0
2001-01-30,41.31878662109375,42.31499099731445,40.86337661743164,42.01138687133789,18.031402587890625,10107333.0
2001-01-31,42.01138687133789,42.83681106567383,41.16698455810547,42.83681106567383,18.38569450378418,13749641.0
2001-02-01,42.83681106567383,42.89373779296875,42.2296028137207,42.89373779296875,18.410125732421875,10053790.0
2001-02-02,42.87476348876953,42.92219924926758,42.371917724609375,42.5996208190918,18.28389549255371,10441029.0
2001-02-05,42.5996208190918,43.64326477050781,42.41935348510742,43.406070709228516,18.63001823425293,11992307.0
2001-02-06,44.30739974975586,44.31688690185547,43.254268646240234,43.50094985961914,18.67074203491211,16404983.0
2001-02-07,43.50094985961914,43.83301544189453,42.220115661621094,42.220115661621094,18.12099838256836,20149318.0
2001-02-08,42.40986633300781,42.96015167236328,41.764705657958984,42.457305908203125,18.22279930114746,12396937.0
2001-02-09,42.552181243896484,43.69070053100586,42.466793060302734,42.73244857788086,18.340896606445312,10661315.0
2001-02-12,42.93169021606445,43.75711441040039,42.76091003417969,43.75711441040039,18.780677795410156,11514001.0
2001-02-13,42.96963882446289,42.96963882446289,42.27703857421875,42.72296142578125,18.33682632446289,15131329.0
2001-02-14,42.362430572509766,43.149906158447266,41.992408752441406,42.88425064086914,18.451133728027344,11823772.0
2001-02-15,42.26755142211914,42.457305908203125,41.31878662109375,41.9829216003418,18.063329696655273,12863332.0
2001-02-16,41.69829177856445,43.19734191894531,41.69829177856445,42.94117736816406,18.475616455078125,15589292.0
2001-02-19,,,,,,
2001-02-20,42.95066452026367,43.5958251953125,42.50474548339844,42.5711555480957,18.316408157348633,11621299.0
2001-02-21,42.78937530517578,43.64326477050781,42.457305908203125,42.51423263549805,18.29192352294922,12737063.0
