date,ADM,AIG,AVB,BA,BIO,BLK,CAG,CPB,DHI,DLTR,EMN,FDX,GWW,HES,HIG,HON,ILMN,INTU,IRM,KIM,KLAC,LHX,LOW,LRCX,LUMN,LUV,MAA,MAR,MCK,MDLZ,MET,MS,MSFT,MTB,MTD,NEM,NVDA,POOL,PPG,RJF,SYY,UNH,VNO,VRSN,WBA,WEC,WHR,WM,WST,ZBH
2020-05-15,0,-22,0,0,0,43,-5,0,0,-31,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-100,0,0,-100,0,0,0,0,0,0,-90
2020-05-18,0,0,0,0,0,0,0,-100,-1,0,0,0,0,0,0,0,100,0,-2,-100,0,-6,0,-85,100,2,0,0,0,0,100,0,-11,0,0,0,-80,-97,46,100,100,0,-100,-1,0,0,100,0,0,0
2020-05-19,0,100,0,100,-34,-43,0,0,100,-14,0,0,0,100,0,0,-100,100,100,0,0,0,0,0,3,0,31,0,0,0,1,0,-10,0,-8,0,100,0,-100,0,-100,0,0,100,0,-24,-64,0,0,100
2020-05-20,0,-100,0,100,0,0,0,0,0,0,0,0,0,-100,0,0,0,0,0,-35,0,-2,0,0,-100,-2,0,0,0,0,0,0,0,0,0,0,0,0,-76,0,41,0,0,0,0,0,0,0,0,0
2020-05-21,0,0,1,0,0,0,0,-28,0,0,0,0,0,0,0,0,0,-55,2,0,0,0,0,-62,1,0,-50,0,0,0,0,0,-34,0,44,0,0,0,0,0,0,0,-14,0,0,0,0,0,0,100
2020-05-22,0,-28,-1,100,46,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-50,100,-53,0,-40,0,0,0,0,0,0,0,-26,-41,0,0,0,0,0,100
2020-05-26,0,-50,100,0,0,0,0,0,0,-45,0,0,0,0,0,0,0,-100,-94,10,0,95,0,0,100,0,100,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,-14,0,0,0,0,0,0
2020-05-27,0,0,-100,0,100,0,0,100,0,0,1,28,0,0,0,0,0,-98,-30,-10,0,0,0,0,-40,0,100,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,-29,0,0,0,0,0,0,0,-99
2020-05-28,0,0,0,100,0,0,0,0,0,2,-1,100,0,0,0,0,0,0,-100,0,0,100,0,-100,-7,0,-11,0,0,0,100,0,0,0,0,0,-64,0,0,0,1,0,-100,-5,0,100,-100,0,0,-67
2020-05-29,100,0,0,-45,-18,0,0,0,100,0,0,-100,0,0,0,0,0,-83,2,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,82,0,8,0,0,0,0,-80,0,0,0,0,0,0,0,0
2020-06-01,12,0,0,100,-100,0,0,100,-100,100,0,-28,0,0,0,0,0,0,-69,1,0,100,0,-100,-22,0,-88,0,0,0,100,0,-28,0,8,0,100,100,0,100,0,0,100,0,0,100,0,0,0,-72
2020-06-02,-99,0,0,0,-30,71,0,-28,0,0,0,0,0,0,0,1,0,0,0,0,0,100,0,-100,-5,0,0,0,0,0,3,0,0,0,-22,0,0,0,0,100,-34,0,0,0,0,0,-41,0,0,100
2020-06-03,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,6,-1,0,0,0,80,0,0,-100,0,0,0,0,0,0,0,0,0,-74,0,0,-72,0,0,0,0,0,0,0,0,0,-9
2020-06-04,-10,100,0,0,-59,0,0,-17,100,0,0,0,0,0,100,0,0,46,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-19,100,-9,-15,0,-13,0,0,0,0,0,100,100,0,0,0
2020-06-05,0,-29,0,-93,0,-22,0,0,0,0,0,0,0,0,-70,0,0,-46,-100,100,100,0,0,-79,2,0,-14,0,0,0,0,0,0,0,0,-48,100,0,0,100,100,100,100,18,1,0,0,0,0,0
2020-06-08,0,100,0,72,0,0,0,0,0,0,0,0,0,0,-30,0,0,0,0,-26,-43,0,0,-6,1,0,0,0,0,0,0,0,0,0,-7,0,0,-27,0,0,-100,0,0,-43,-1,-74,100,0,0,100
2020-06-09,0,-26,0,100,1,-49,0,0,-32,0,100,0,0,0,0,0,0,0,100,17,-50,0,0,0,1,100,-39,99,0,0,100,0,0,0,-46,-23,100,0,0,96,100,100,0,-100,0,0,0,100,0,-61
2020-06-10,0,-54,0,0,0,0,0,-100,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,-100,0,-9,0,0,100,0,0,0,0,100,-26,0,0,-7,0,0,0,1,0,100,100,-100,0,-39
2020-06-11,0,100,0,34,0,0,0,100,0,100,0,0,0,0,0,0,0,0,100,1,-7,0,0,0,-4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12,-2,-100,-6,0,-87,-51,0,0,-44
2020-06-12,0,0,0,0,-20,0,1,0,0,0,0,100,0,0,0,0,0,0,100,-32,0,-100,0,71,0,-2,0,-64,0,0,-13,0,0,0,0,-44,0,-38,0,0,-20,0,0,0,0,0,0,0,0,100
2020-06-15,0,-1,0,0,-100,0,100,100,-77,100,-61,100,0,0,0,0,0,0,-19,-71,0,100,0,0,0,0,0,-26,0,0,100,0,47,0,0,0,0,-20,0,100,0,0,0,-62,0,0,0,0,0,100
2020-06-16,0,-84,0,3,0,0,-100,0,0,-19,-39,0,0,0,0,0,0,0,0,1,0,-55,0,0,1,0,0,0,0,0,2,0,-37,0,49,-28,-35,0,0,0,0,0,0,0,0,0,-21,0,0,-49
2020-06-17,0,-65,0,-43,0,0,0,-7,0,0,0,100,0,100,0,0,0,0,-100,-1,0,0,0,-71,1,0,0,0,0,0,100,0,100,0,-5,100,0,19,0,4,0,0,0,0,0,-87,0,0,0,-38
2020-06-18,0,-41,0,0,-100,0,-1,100,-100,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,-2,0,2,0,0,0,0,0,100,0,-44,0,-17,0,100,-5,-18,94,0,0,0,100,100,0,0,-22
2020-06-19,100,0,0,0,0,0,1,0,0,0,0,-15,0,-58,0,0,0,0,0,-14,0,0,0,0,0,0,0,0,0,0,-66,4,0,0,0,0,0,0,0,0,-2,34,-18,0,0,-71,0,0,0,0
2020-06-22,0,0,0,0,-100,34,-1,-10,-100,100,0,0,0,-23,0,0,0,0,100,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,-17,0,0,100,0,1,0,100,0,0,0,0,0,0,100
2020-06-23,-14,0,0,0,-100,-34,0,-100,-33,0,0,0,0,-19,0,0,100,0,100,0,0,0,0,0,1,0,0,0,0,0,100,-4,-50,0,0,-69,-1,0,-32,0,2,6,100,100,0,100,-100,100,0,100
2020-06-24,-50,0,0,0,-36,0,0,0,2,-39,0,0,100,0,0,0,-59,0,-56,-10,0,-89,0,0,-1,0,100,100,0,0,100,0,51,0,0,0,100,0,-100,100,0,0,1,0,0,0,0,-63,0,0
2020-06-25,0,0,0,0,0,0,0,0,-30,0,0,-2,0,0,100,0,0,0,0,0,0,-16,0,0,0,0,0,-81,84,0,1,0,0,0,0,0,0,0,100,-8,0,0,0,0,0,0,-65,-37,0,-35
2020-06-26,-36,0,0,0,52,0,0,100,0,-42,0,0,-100,0,-100,0,-41,100,100,-27,0,0,0,0,100,0,100,0,-84,0,1,0,1,0,0,-71,-27,0,0,-12,100,0,-9,0,0,0,1,0,0,-17
2020-06-29,0,0,0,0,0,0,0,-11,0,0,0,0,0,0,0,0,0,0,-76,-51,0,0,0,27,-51,0,0,-19,0,0,0,0,0,0,0,0,100,0,-100,0,0,-11,2,0,0,0,1,0,0,0
2020-06-30,0,0,0,98,-61,0,0,-10,0,100,0,-100,0,0,100,0,0,0,-48,0,0,0,1,-27,6,0,100,0,0,0,100,0,-13,0,0,0,0,-1,-36,-19,-100,0,100,100,0,0,0,0,0,-49
2020-07-01,0,0,0,1,0,0,0,0,-74,0,0,-43,0,0,-100,0,0,0,-72,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,-32,0,0,0,0,0,0,-25,0,0,0,100
