account_value,date,daily_return
1205070.0796824435,2020-10-02,
1225636.7187110682,2020-10-05,0.017066757672752342
1201980.578065297,2020-10-06,-0.019301103079425452
1229336.066899045,2020-10-07,0.02275867791289854
1247067.0841968716,2020-10-08,0.014423246641215526
1255329.8429446686,2020-10-09,0.006625753219297259
1267390.496816308,2020-10-12,0.009607557678504852
1256882.1013774518,2020-10-13,-0.0082913636051819
1251362.3873664197,2020-10-14,-0.0043915925009855306
1262148.8787188216,2020-10-15,0.008619798278501012
1264371.047279231,2020-10-16,0.001760623170433906
1247815.940361987,2020-10-19,-0.013093551100263223
1251053.9302555132,2020-10-20,0.0025949258931463604
1244264.5855805788,2020-10-21,-0.005426900080596653
1256147.6706715669,2020-10-22,0.009550287960211845
1261677.0182499685,2020-10-23,0.004401829265380464
1227604.1193711157,2020-10-26,-0.02700603909399435
1206438.5097020788,2020-10-27,-0.01724139674594749
1162977.8684201364,2020-10-28,-0.03602391744994504
1171426.7107364663,2020-10-29,0.007264834994501923
1162338.9202126933,2020-10-30,-0.007757882281905326
1188472.6111230326,2020-11-02,0.022483709747546987
1226714.977410264,2020-11-03,0.03217774303700183
1254233.4455213023,2020-11-04,0.02243265030409325
1284656.533163972,2020-11-05,0.024256319867171694
1278407.2063836528,2020-11-06,-0.004864589576272005
1359289.195355363,2020-11-09,0.06326778241536091
1357929.907374759,2020-11-10,-0.0009999991063334157
1357928.3615182834,2020-11-11,-1.1383919502616635e-06
1352170.118498607,2020-11-12,-0.004240461561048847
1366860.052323909,2020-11-13,0.010863968685843384
1388710.2881765321,2020-11-16,0.015985715447220716
1380835.4310534091,2020-11-17,-0.005670626328737938
1365987.977579162,2020-11-18,-0.010752514847421235
1366159.7285137628,2020-11-19,0.00012573385521674751
1352911.7980366205,2020-11-20,-0.009697204653773994
1378514.6143017267,2020-11-23,0.018924231647814427
1396165.6681309198,2020-11-24,0.012804400944370187
1392789.802907989,2020-11-25,-0.0024179546166969157
1397685.7691517328,2020-11-27,0.003515222636985005
1386307.9165478204,2020-11-30,-0.008140493990160369
1400513.9822826837,2020-12-01,0.010247410092152576
1417905.2581921075,2020-12-02,0.012417780992859395
1431346.4533520197,2020-12-03,0.009479614439860562
1450253.9764881586,2020-12-04,0.013209606305908617
1452129.3252888178,2020-12-07,0.0012931175029082809
1453933.1516132806,2020-12-08,0.0012421939926763326
1432546.1197834467,2020-12-09,-0.014709776585053458
1427231.649755523,2020-12-10,-0.0037098072826632356
1419595.8900814508,2020-12-11,-0.005350049289742254
1411786.5245762323,2020-12-14,-0.005501118705528496
1426664.1791515802,2020-12-15,0.010538175790999027
1424643.9375172113,2020-12-16,-0.0014160596893729727
1430442.1515675043,2020-12-17,0.004069939089761387
1414294.0106220697,2020-12-18,-0.01128891575778801
1408588.1345653986,2020-12-21,-0.004034434151468536
1402205.576860473,2020-12-22,-0.004531173838756453
1398662.229066894,2020-12-23,-0.0025269816723397787
1404209.790998504,2020-12-24,0.003966334270219862
1403781.0398579095,2020-12-28,-0.00030533268130084057
1400457.4197216486,2020-12-29,-0.00236762005034441
1406961.634157226,2020-12-30,0.004644350013062182
1406679.197916076,2020-12-31,-0.00020074196359953778
