account_value,date,daily_return
1089422.1917172314,2018-10-02,
1083841.3939042545,2018-10-03,-0.005122713540633872
1073874.9498500477,2018-10-04,-0.009195482023716894
1067235.9066220508,2018-10-05,-0.006182324328287914
1065147.4319545228,2018-10-08,-0.0019569006763821006
1056405.1210504528,2018-10-09,-0.008207606423110914
1025444.0714982487,2018-10-10,-0.029307932094665978
1002810.4431222321,2018-10-11,-0.02207202616418391
1015492.3848090627,2018-10-12,0.012646399699773436
1012274.2045691153,2018-10-15,-0.0031690835776700954
1031731.8540789429,2018-10-16,0.019221718208368266
1026410.1353902719,2018-10-17,-0.005158044377162163
1011684.8341549699,2018-10-18,-0.014346410589274772
1007666.7729231832,2018-10-19,-0.003971653123715058
999991.0317697313,2018-10-22,-0.0076173407317827735
991788.9912290247,2018-10-23,-0.0082021140991545
965250.7548175657,2018-10-24,-0.026757946141923616
984041.3945781324,2018-10-25,0.01946710703595178
983057.3547321347,2018-10-26,-0.0009999984263056039
982014.7712165936,2018-10-29,-0.0010605520731038487
988271.8350790164,2018-10-30,0.006371659618389591
989856.456440825,2018-10-31,0.0016034266135713793
997046.8862675707,2018-11-01,0.0072641136802804596
998213.2866635686,2018-11-02,0.001169855111191831
997565.5716499919,2018-11-05,-0.0006488743660602037
997252.377342371,2018-11-06,-0.000313958617379706
1004177.3609511798,2018-11-07,0.0069440632743975605
1002836.2957074038,2018-11-08,-0.0013354864348920081
998220.1589615314,2018-11-09,-0.004603081046858359
987052.9763633115,2018-11-12,-0.011187093846949825
987249.5780499646,2018-11-13,0.000199180481049277
984169.6003246154,2018-11-14,-0.0031197559298358213
992831.7460308055,2018-11-15,0.008801476598477631
1002604.0080352172,2018-11-16,0.009842817822334649
985915.7776494616,2018-11-19,-0.016644886966349914
970889.9745272703,2018-11-20,-0.015240453051694303
978243.9598970059,2018-11-21,0.007574478635765436
974953.3084981851,2018-11-23,-0.003363835130826942
991401.6114052553,2018-11-26,0.01687086218765388
987875.8639232788,2018-11-27,-0.003556326156237466
1011442.1480107927,2018-11-28,0.023855511555796127
1015758.3770942468,2018-11-29,0.00426740085129218
1023954.4362513571,2018-11-30,0.008068906289069089
1034364.8843342046,2018-12-03,0.010166905590994535
996153.1355736151,2018-12-04,-0.03694223318996903
988315.2421432752,2018-12-06,-0.00786816117968303
959277.9173881102,2018-12-07,-0.02938063030596827
955284.1417867232,2018-12-10,-0.004163314435780108
956806.9559277811,2018-12-11,0.0015940954889188674
965359.6461159487,2018-12-12,0.008938783455931798
958839.6463081217,2018-12-13,-0.0067539593498233685
943285.212514203,2018-12-14,-0.016222142934753325
930708.7270693255,2018-12-17,-0.013332643486858586
927883.196856617,2018-12-18,-0.003035890961940124
907755.738549472,2018-12-19,-0.021691801700182367
893272.8317185583,2018-12-20,-0.01595462988100327
879111.974611869,2018-12-21,-0.015852779356834823
860077.0390857011,2018-12-24,-0.02165245847614783
898502.4523522626,2018-12-26,0.044676710946044196
908517.0013155614,2018-12-27,0.01114582262639452
906044.5821285286,2018-12-28,-0.0027213791084289563
914117.0825587492,2018-12-31,0.00890960620420711
901035.7319443999,2019-01-02,-0.014310366652084294
