date,ADM,AIG,AVB,BA,BIO,BLK,CAG,CPB,DHI,DLTR,EMN,FDX,GWW,HES,HIG,HON,ILMN,INTU,IRM,KIM,KLAC,LHX,LOW,LRCX,LUMN,LUV,MAA,MAR,MCK,MDLZ,MET,MS,MSFT,MTB,MTD,NEM,NVDA,POOL,PPG,RJF,SYY,UNH,VNO,VRSN,WBA,WEC,WHR,WM,WST,ZBH
2020-07-27,0,0,-71,99,0,0,-74,0,0,0,3,-53,0,0,0,0,0,0,-51,0,0,0,0,0,0,0,0,0,-7,0,0,0,0,-93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0
2020-07-28,0,0,-7,-99,76,0,-46,0,0,98,-3,-91,0,0,0,0,0,0,0,-69,0,-53,0,0,-3,0,0,0,-19,0,-95,0,0,0,0,0,0,0,0,-11,4,0,0,0,0,0,0,0,0,0
2020-07-29,0,0,95,-60,0,83,-68,0,0,0,0,-46,0,0,0,0,0,0,2,1,0,0,0,-17,0,0,0,0,98,0,0,0,1,0,0,0,-58,0,0,-85,-41,0,-83,-28,0,0,0,0,-97,0
2020-07-30,0,0,0,-91,-18,0,99,-86,0,98,98,0,0,0,0,0,0,0,-2,-78,0,97,0,-15,89,0,0,89,-73,0,1,0,88,0,0,0,79,0,0,-93,-4,0,99,0,0,0,0,0,-82,0
2020-07-31,0,0,0,99,0,0,99,-24,0,0,0,0,0,0,0,0,0,0,0,98,0,-79,0,-50,96,97,0,-3,-25,0,99,0,0,99,0,0,-39,0,0,0,-8,0,1,0,0,0,0,0,14,0
2020-08-03,0,0,-60,0,-57,0,-91,-67,0,99,0,99,0,0,0,0,0,0,0,9,0,-64,0,91,0,-97,0,-75,0,0,0,0,0,96,0,0,-58,0,0,99,-58,0,-25,-36,0,0,0,0,-14,98
2020-08-04,-21,0,99,98,0,0,1,-49,0,0,-77,0,0,0,0,0,0,0,0,96,0,-83,0,0,-91,0,0,-11,0,0,0,0,0,0,0,0,-81,0,0,-13,-9,-12,0,78,0,0,0,0,0,-91
2020-08-05,-58,0,-42,0,-1,74,-56,0,0,-23,0,0,0,0,0,0,0,0,0,2,96,-72,0,-69,-45,0,0,0,0,0,-80,0,0,-51,0,4,0,0,0,0,-8,0,0,0,0,0,0,0,0,-7
2020-08-06,0,0,0,0,0,0,-40,0,0,0,0,0,0,0,0,0,0,0,4,2,-72,23,0,0,-10,0,0,0,0,0,0,0,96,-34,0,-4,-47,0,0,-59,97,0,-74,0,0,0,0,0,0,0
2020-08-07,92,0,-92,95,23,0,0,93,0,-30,-21,0,0,0,0,0,0,0,3,2,-22,-75,0,-22,-39,0,0,0,0,0,0,0,0,0,0,95,-39,0,0,-5,92,0,-28,0,0,0,0,0,0,0
2020-08-10,0,0,0,0,0,51,0,-58,0,0,0,0,0,0,0,0,0,0,-7,1,-2,-40,0,0,0,0,0,0,0,0,-87,0,-16,-68,0,-52,0,96,0,6,0,-86,-70,-17,0,0,0,0,0,0
2020-08-11,94,0,0,0,-19,0,0,-17,0,0,0,0,0,0,0,0,0,0,1,-63,0,0,0,0,0,0,0,0,0,0,0,0,80,-41,0,-43,0,-33,0,0,0,-67,0,88,0,0,0,95,0,0
2020-08-12,0,0,0,0,-4,-15,-69,89,0,0,0,-82,0,0,93,0,0,0,2,1,0,-4,0,0,0,0,0,0,0,0,-64,0,0,0,0,0,-57,0,0,0,98,-93,0,98,0,0,0,62,96,0
2020-08-13,0,0,99,90,0,-81,1,-98,0,-6,89,0,0,0,-87,62,0,0,-3,-17,0,-53,0,0,0,0,0,0,0,0,-12,0,-1,-1,0,0,-59,-5,93,0,-64,84,-90,0,0,0,0,-36,0,0
2020-08-14,1,0,-83,0,0,-85,-38,82,0,-3,0,0,0,0,0,-62,0,0,0,0,0,0,0,0,0,0,0,0,79,0,-91,0,0,0,57,0,0,-34,0,0,0,0,1,0,0,0,0,97,0,0
2020-08-17,-43,46,43,-28,34,-95,-59,-91,0,94,0,16,0,0,-6,18,39,0,0,12,0,-75,0,0,0,0,88,0,-79,0,-28,0,-35,0,11,53,-28,42,-31,-3,-96,-65,84,-78,77,60,0,92,78,0
2020-08-18,81,-29,0,-92,85,0,-58,0,0,0,67,-26,0,0,75,-13,-16,0,84,62,0,80,0,0,0,0,75,0,0,0,1,0,-73,0,21,0,-90,-57,0,6,-37,-16,-53,70,-49,-60,0,-93,0,0
2020-08-19,-89,0,6,0,0,0,-86,97,0,0,-95,0,0,0,-35,0,-23,0,-36,-95,0,0,0,0,1,0,-25,0,0,0,96,0,0,0,58,0,-46,0,0,0,1,0,0,-62,-28,0,0,-28,-61,0
2020-08-20,0,-17,-53,-13,-57,95,-39,0,0,0,-50,-7,0,0,-28,33,0,0,0,-80,0,-35,0,0,6,0,0,0,0,0,0,0,0,0,-42,-53,0,93,0,0,-59,95,-23,-50,0,0,0,-26,0,0
2020-08-21,-38,0,-12,0,-41,0,97,-3,0,-33,-11,53,0,0,-12,0,0,0,0,-52,0,0,0,0,5,0,0,0,0,0,0,0,-69,0,0,0,0,-32,93,-13,0,0,0,0,0,0,96,-94,95,0
2020-08-24,0,4,0,-92,95,0,0,-41,0,0,0,-53,0,0,0,0,0,0,-4,-61,0,0,0,21,-12,91,-91,0,0,0,0,0,0,0,0,0,0,-26,0,-51,-15,0,0,0,0,92,-22,0,-46,0
2020-08-25,0,96,91,0,67,37,0,-17,0,0,83,0,0,91,0,61,0,0,0,-88,0,-58,0,0,0,-9,-26,0,0,8,-12,0,-1,0,-95,83,0,98,-24,0,-57,0,-70,-45,0,84,0,0,-29,0
2020-08-26,-36,-7,90,-60,0,59,98,-36,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,1,0,-81,0,0,0,0,-83,0,-95,-61,-10,-3,-3,0,0,0,-6,97,0,-6,0
2020-08-27,-52,0,0,-75,-24,-81,0,78,0,0,-83,0,0,-86,0,-79,0,0,-44,-4,0,0,73,-21,0,0,77,0,-1,-8,-62,86,-29,0,74,0,98,0,-47,95,66,0,-55,0,0,96,-35,-51,0,0
2020-08-28,-30,-1,0,0,-2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,14,0,2,-85,-14,0,0,0,0,-36,-4,0,0,0,-9,96,-23,0,-38,0,0,0,0,-94,0,0,-36,0
2020-08-31,0,-47,0,0,0,0,-55,-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,-88,0,0,99,0,0,-49,0,0,0,0,45,0,0,0,2,0,-18,-24,0
2020-09-01,0,0,0,0,66,-82,0,-21,0,0,0,0,0,0,0,0,0,0,0,-23,0,0,0,0,-5,0,0,0,0,0,-19,-50,0,-99,0,0,0,99,3,0,0,0,0,0,0,-93,0,0,0,0
2020-09-02,0,0,0,0,0,0,-72,-27,0,0,0,0,0,-6,0,0,0,0,0,0,0,98,-61,0,1,0,-26,0,39,0,-82,0,0,0,0,100,-40,-43,0,-9,0,0,3,0,0,0,0,97,0,0
2020-09-03,0,3,85,-90,98,5,-98,50,0,-37,62,0,0,0,0,90,0,0,0,0,0,71,70,0,73,0,59,0,-10,89,-11,0,-47,0,-22,-28,0,70,0,-87,-8,-97,0,-98,0,95,-90,-88,-53,0
2020-09-04,0,0,73,-54,0,-33,-12,-50,0,73,-62,0,27,0,0,-2,0,0,0,0,0,97,0,0,-24,0,0,0,-29,-73,78,0,-56,73,0,-72,0,0,0,99,90,0,-2,-16,0,-68,65,-9,-14,0
2020-09-08,99,0,0,-8,0,94,-43,0,0,0,0,0,0,0,0,-43,26,0,0,0,0,-95,-51,0,0,1,0,0,0,0,0,0,-86,0,-17,0,0,0,98,-79,2,0,0,0,0,-35,0,0,0,0
2020-09-09,0,-48,0,0,95,9,0,0,0,0,0,0,-21,0,0,-40,0,0,0,0,0,-94,-45,0,2,-1,-23,0,0,0,2,0,0,-73,0,0,0,0,0,0,0,0,-1,0,0,-72,0,0,0,0
2020-09-10,97,0,0,0,0,0,99,0,0,0,0,0,-6,0,0,-25,-4,0,0,0,87,-34,81,0,25,0,0,0,0,-16,-36,90,-21,0,-26,0,0,0,0,-89,-50,0,0,86,0,-1,-32,0,3,0
2020-09-11,-72,0,55,0,0,0,-99,0,0,0,64,60,0,0,0,0,-22,0,0,0,0,0,-38,0,-20,1,28,80,0,0,92,64,-36,82,-19,0,0,0,0,71,55,58,0,-86,1,0,-62,0,-3,0
2020-09-14,7,0,0,0,0,0,-47,0,0,0,-39,0,0,0,1,0,0,0,0,0,-87,-43,94,0,-10,0,-89,0,0,0,94,-59,0,-26,0,0,0,0,0,0,0,0,0,0,-1,0,-17,0,92,0
2020-09-15,-70,0,0,0,27,0,-21,0,0,0,-25,-60,0,0,-1,0,89,0,0,0,0,0,-99,0,0,0,-33,-57,0,0,0,-13,0,0,0,0,0,0,0,0,-14,0,0,0,0,0,0,0,0,0
2020-09-16,1,0,0,0,0,54,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-38,0,-1,0,0,-23,0,0,-41,-58,0,96,0,0,0,0,1,0,-24,0,0,0,0,0,0,0,-81,0
2020-09-17,100,0,-74,97,-14,29,-94,0,98,0,0,0,0,0,0,0,-47,0,0,0,0,0,0,0,0,-1,0,0,0,0,5,-24,0,0,0,0,0,-26,0,0,0,0,99,1,0,0,0,0,-11,0
2020-09-18,-99,0,-68,0,0,42,-2,0,-96,0,99,0,0,0,0,0,0,0,0,4,0,0,0,0,-33,0,0,0,0,0,97,0,0,0,0,0,0,-53,95,0,-84,0,-96,0,0,0,0,0,1,0
2020-09-21,100,0,-77,0,0,82,0,0,0,0,-30,0,0,0,0,100,-33,0,0,-4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-97,-92,-24,0,0,3,-1,0,0,0,0,-1,0
2020-09-22,-99,0,-89,1,0,0,98,0,-2,0,0,0,0,0,0,99,-9,0,0,1,0,99,0,0,-14,0,0,0,0,0,0,0,0,-2,0,0,0,-76,-48,2,0,0,0,0,0,0,0,0,43,0
2020-09-23,-64,97,-39,0,0,0,0,0,0,0,-69,0,0,0,0,-99,0,0,0,92,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-17,0,-1,-7,0,0,0,0,0,0,0,98,0
2020-09-24,0,0,-32,0,-78,98,0,0,0,50,0,0,0,1,0,-94,0,0,0,2,0,-99,-21,0,0,0,0,0,0,0,91,0,0,-25,0,0,0,0,-57,0,0,0,99,0,0,0,0,0,99,0
2020-09-25,0,0,0,0,-43,0,99,0,99,0,0,0,0,0,0,0,0,0,0,-30,0,96,0,0,0,0,0,0,0,0,1,0,0,-40,0,0,0,0,0,-14,0,0,0,0,0,0,0,0,0,0
2020-09-28,0,-64,-15,0,-96,0,97,0,-50,95,0,0,0,94,0,0,0,0,0,93,0,99,0,13,0,0,0,3,0,0,97,0,0,99,0,0,0,0,92,0,0,0,-93,0,0,0,0,0,0,0
2020-09-29,0,98,0,-65,-17,72,99,0,-49,2,0,0,0,0,0,-6,0,0,1,-70,0,0,0,0,0,0,0,-3,0,0,0,0,0,-99,0,0,0,0,-82,0,0,0,-12,0,0,0,0,0,0,0
2020-09-30,0,0,0,8,0,0,0,0,0,-24,0,0,0,-80,0,0,0,0,-1,3,0,89,0,0,0,0,0,0,0,0,-11,0,0,-85,0,0,0,0,-10,-35,0,0,0,0,0,0,0,0,0,0
