account_value,date,daily_return
1000000.0,2018-04-04,
1000523.3260732652,2018-04-05,0.0005233260732651068
987702.2250133515,2018-04-06,-0.012814394952921693
987641.4630964281,2018-04-09,-6.151845706592329e-05
1005869.4659383928,2018-04-10,0.01845609315025798
997756.3762243425,2018-04-11,-0.008065748080424595
1008775.6053865587,2018-04-12,0.011044007760606434
1000697.4527452623,2018-04-13,-0.008007878658208512
1013487.3626688158,2018-04-16,0.012780995782957438
1027740.8748052751,2018-04-17,0.014063828185213456
1025783.7199152147,2018-04-18,-0.0019043271879511936
1014911.9914644395,2018-04-19,-0.01059846070833892
1008974.9401567613,2018-04-20,-0.005849818858787437
1009301.8651827013,2018-04-23,0.00032401699281958685
994752.6199663316,2018-04-24,-0.014415157365963993
998193.9075620805,2018-04-25,0.003459440595256158
1010726.6807382738,2018-04-26,0.01255544947855114
1013534.3744333421,2018-04-27,0.002777896090580656
1000961.746631447,2018-04-30,-0.012404737440626423
1001850.9661043321,2018-05-01,0.0008883650907516305
992834.1604593431,2018-05-02,-0.009000146678552978
992414.636506859,2018-05-03,-0.0004225518915365045
1006593.7772806322,2018-05-04,0.014287516781978926
1009737.6706445848,2018-05-07,0.003123299025795667
1010240.6342504655,2018-05-08,0.0004981131441392783
1027615.0869520342,2018-05-09,0.01719833088525413
1036442.3377626573,2018-05-10,0.008590036213661723
1038244.5812662279,2018-05-11,0.0017388748393480924
1040303.2075613176,2018-05-14,0.0019827951257680443
1030800.6730173265,2018-05-15,-0.009134389353914418
1036688.7231901323,2018-05-16,0.005712113240642802
1036603.0042474901,2018-05-17,-8.268532368949089e-05
1036780.5001180803,2018-05-18,0.00017122839685290714
1046715.3916013872,2018-05-21,0.009582444386420752
1040014.7034910356,2018-05-22,-0.0064016333036815976
1046787.3520868456,2018-05-23,0.006512070043890761
1046626.0007608568,2018-05-24,-0.00015413954483411985
1044420.7071073686,2018-05-25,-0.002107050323501447
1031590.4230631029,2018-05-29,-0.012284593705347513
1047831.1401479875,2018-05-30,0.015743377140571946
1033608.8663557207,2018-05-31,-0.013573058909337465
1043948.9057500993,2018-06-01,0.010003822268703333
1052769.932731453,2018-06-04,0.008449673094887311
1050712.8217867052,2018-06-05,-0.00195399857156886
1064594.8797605669,2018-06-06,0.01321203823348771
1057670.5078180467,2018-06-07,-0.0065042318671281185
1062794.8960817491,2018-06-08,0.004844976035375925
1063329.0332639848,2018-06-11,0.0005025778578773288
1065601.2461946642,2018-06-12,0.002136886005740468
1057780.0421255266,2018-06-13,-0.0073397099497279905
1058586.7823885118,2018-06-14,0.0007626729857410641
1057662.680614296,2018-06-15,-0.0008729579752834171
1054932.9644468462,2018-06-18,-0.002580894851905491
1047260.0136049425,2018-06-19,-0.0072734013444417656
1050956.078170601,2018-06-20,0.0035292711625032336
1045683.7755430376,2018-06-21,-0.005016672663182065
1045736.919874016,2018-06-22,5.0822564355845756e-05
1032053.1633489763,2018-06-25,-0.013085276291754377
1032909.4489954149,2018-06-26,0.0008296914120780041
1020160.6437566911,2018-06-27,-0.012342616529573802
1025840.1057184373,2018-06-28,0.005567223158925216
1025351.6672189867,2018-06-29,-0.0004761351176737483
1026965.6966646349,2018-07-02,0.0015741228080565772
