date,ADM,AIG,AVB,BA,BIO,BLK,CAG,CPB,DHI,DLTR,EMN,FDX,GWW,HES,HIG,HON,ILMN,INTU,IRM,KIM,KLAC,LHX,LOW,LRCX,LUMN,LUV,MAA,MAR,MCK,MDLZ,MET,MS,MSFT,MTB,MTD,NEM,NVDA,POOL,PPG,RJF,SYY,UNH,VNO,VRSN,WBA,WEC,WHR,WM,WST,ZBH
2019-08-15,-7,-77,100,-75,100,-67,-49,-82,-11,37,92,-100,0,-28,12,-13,-100,-4,6,-66,0,-100,-82,-46,30,4,-6,0,-59,17,73,-100,-56,100,14,61,62,56,-58,81,-12,18,-52,96,62,15,-98,55,-39,72
2019-08-16,0,100,100,-30,100,0,-53,100,-51,0,-63,100,0,-5,0,63,100,-8,0,-46,0,0,0,0,-30,-93,100,0,0,0,-14,0,0,-25,-14,100,-62,-56,0,-96,0,0,-100,-7,-100,0,-100,0,0,-81
2019-08-19,0,100,-8,0,0,0,100,100,-41,0,10,-70,0,0,1,0,0,0,-100,0,0,0,-5,0,0,-5,-1,0,0,-10,-13,-53,-65,100,11,-73,0,0,0,-68,0,-31,0,0,-100,0,-13,0,100,0
2019-08-20,0,-5,-37,100,100,52,0,0,1,0,-39,0,0,0,0,-100,0,0,-100,0,0,-100,0,0,3,-9,-100,0,0,0,-4,0,0,0,0,100,0,0,0,0,0,-94,0,-100,-18,-1,0,0,-23,100
2019-08-21,0,0,-100,-100,-2,0,0,100,1,-59,0,0,0,0,-32,-100,-100,-47,-100,100,0,-40,0,0,-3,100,70,100,0,-46,-42,0,0,0,100,-25,0,0,0,0,100,100,-28,-92,0,-100,100,100,100,-30
2019-08-22,0,-42,0,0,-72,-52,-60,100,35,100,100,78,27,100,42,0,-32,-32,-78,-30,0,100,56,100,0,61,67,-78,0,-37,0,88,-7,-100,-100,-11,28,45,8,0,35,-15,0,100,-12,100,100,60,76,-100
2019-08-23,0,-67,14,-50,-100,0,100,51,-37,100,78,-38,0,0,-42,57,-76,-100,-32,100,0,96,57,100,100,72,-87,-22,50,-78,50,0,0,0,-11,-99,-28,-2,-8,100,-20,0,100,100,0,-100,86,-14,100,100
2019-08-26,0,-34,0,-52,-100,100,-39,-2,0,100,0,0,-19,-100,4,-3,0,-53,0,100,0,100,-13,100,-100,0,100,0,-50,0,0,0,0,-22,0,0,0,-43,100,100,0,17,-57,-68,0,-66,0,0,100,-58
2019-08-27,0,0,78,0,-19,-59,0,-93,0,0,0,-25,100,0,0,-64,0,0,-48,1,0,0,0,-100,0,0,0,0,0,0,-50,-33,100,0,0,0,0,0,-100,-100,-100,0,-7,0,0,0,100,100,100,0
2019-08-28,0,0,-19,0,0,0,100,0,100,0,-76,0,-100,0,-4,100,-37,0,100,1,0,-85,100,83,0,-73,99,0,0,-100,2,-55,-100,-29,51,100,100,0,0,0,-15,0,0,0,0,-10,-100,0,-12,1
2019-08-29,0,0,0,0,0,31,0,-75,-100,0,0,-86,0,0,0,100,0,0,0,1,0,100,0,0,100,-70,100,0,0,-9,0,0,100,-100,0,0,-23,0,0,4,0,100,-36,-73,0,0,0,-100,-100,-100
2019-08-30,0,-33,70,0,0,65,-100,100,0,76,-82,-100,-8,0,0,79,0,100,-81,-17,0,-20,89,-100,3,-47,100,0,0,-24,-2,0,-49,-26,0,-100,0,0,0,-20,17,0,70,-100,0,0,-100,-100,-100,99
2019-09-03,0,0,0,0,-66,100,0,0,98,-52,100,0,0,0,0,-5,0,-51,-19,-55,0,-8,-15,-100,100,0,78,0,0,100,0,0,100,0,-51,0,-77,0,0,-36,0,0,0,100,0,0,100,0,-100,100
2019-09-04,1,0,15,0,-7,0,-9,0,-29,-14,-84,0,0,0,0,0,100,-49,0,0,0,0,-2,0,-41,-10,-78,0,0,0,0,0,100,0,0,-18,0,0,1,-36,-3,100,0,0,0,-47,-93,-100,0,-23
2019-09-05,-1,-15,0,0,0,0,0,-94,0,100,-85,0,0,0,0,-100,-71,0,0,0,0,0,100,100,-2,-74,0,91,0,-32,0,0,0,0,0,0,0,0,0,1,-14,0,0,0,0,0,0,100,-100,0
2019-09-06,0,-4,-15,0,0,0,0,-100,-69,0,100,0,100,0,0,-45,0,0,0,-59,0,100,-74,0,2,0,100,-91,100,0,0,0,0,0,0,0,0,22,-1,0,0,0,-70,-67,0,0,-39,-37,-100,-20
2019-09-09,0,100,-2,0,0,0,-100,-5,0,0,-44,-17,0,0,0,45,-29,0,3,100,100,0,-100,-82,100,0,-3,0,100,0,0,100,-7,0,0,0,0,-22,100,0,96,0,0,-24,0,0,-74,0,0,0
2019-09-10,0,46,100,100,0,0,1,-91,0,-94,0,0,0,0,0,100,100,0,100,0,0,-12,100,100,-2,0,0,0,-100,-68,0,-88,-100,0,0,-35,0,0,-21,-13,-96,-100,0,-100,0,0,-100,-100,-67,-7
2019-09-11,0,-100,0,72,0,0,-40,-49,0,-17,0,-43,0,0,0,0,0,0,-90,-100,0,-64,-100,-98,1,0,0,0,-79,0,0,-12,-96,0,100,0,0,0,0,0,2,0,0,-37,0,0,-17,0,-100,100
2019-09-12,0,-39,-100,-100,0,100,0,3,100,0,0,0,100,100,100,-66,-100,0,-1,1,0,-26,-41,83,-2,0,0,0,100,0,100,100,-48,0,-25,0,100,0,-52,0,0,0,0,-92,0,0,100,0,0,100
2019-09-13,0,-7,86,0,0,67,100,-28,-40,100,-100,-59,-36,-100,-100,-65,0,0,2,100,100,-41,-52,0,100,69,100,0,-49,0,-100,-100,0,0,-75,0,100,0,100,0,-2,0,100,62,0,0,18,100,-52,59
2019-09-16,0,0,-100,0,100,74,0,-89,100,-10,-100,0,-100,0,100,100,0,0,-14,100,-100,-95,0,100,2,-13,0,0,-72,100,0,0,0,0,0,0,-60,0,0,0,0,-58,100,-13,0,1,0,-49,0,17
2019-09-17,0,0,0,-72,87,-91,-100,5,0,-18,-4,100,-64,0,100,0,0,0,0,-100,0,-100,-78,0,2,0,0,0,0,-100,0,0,0,0,100,0,-100,0,-100,0,0,100,0,-49,0,-1,0,0,0,0
2019-09-18,0,0,-100,0,-40,-77,100,-3,-100,100,-13,-28,0,0,99,100,32,0,0,12,87,-45,-23,0,-4,100,-100,100,0,0,100,100,0,0,0,90,-40,0,100,0,0,-55,-50,0,0,100,-48,100,0,0
2019-09-19,0,0,-3,0,100,-100,0,0,100,-92,-69,-72,100,0,100,100,0,0,0,-100,-100,0,-4,0,-45,100,-100,100,0,0,-100,-6,0,100,-20,0,9,0,100,0,0,-100,0,0,0,-26,0,-62,0,94
2019-09-20,0,0,-84,0,100,-100,100,-2,90,48,0,0,-10,0,-100,-100,-32,48,0,100,-12,100,0,0,-57,-40,86,-43,0,0,63,-94,100,72,0,-43,66,0,-35,4,0,7,0,0,60,-74,-70,-100,0,66
2019-09-23,0,0,-71,67,10,-100,-31,0,-86,41,27,77,21,0,-32,-42,0,44,0,100,-55,-100,0,-16,-67,-100,-59,10,59,0,100,0,46,-82,-58,60,100,63,56,-4,0,26,53,0,68,0,45,-100,0,-94
2019-09-24,0,0,45,-67,-10,-10,69,100,100,100,-44,79,-100,0,100,-100,0,14,0,-33,17,100,100,20,88,-100,-45,2,100,0,-33,100,-53,-90,-22,-100,-60,-63,86,100,8,-48,100,0,70,0,-45,1,75,20
2019-09-25,0,0,-31,42,-100,36,100,8,-100,-8,-98,-33,100,0,82,100,0,-65,55,-100,44,30,-7,-100,-100,-16,-40,23,-26,100,-29,100,6,53,31,100,57,0,-100,100,-8,-4,-100,100,-93,100,5,6,100,85
2019-09-26,0,100,87,17,-68,0,-11,0,100,-13,0,100,0,0,-65,0,0,100,-48,1,-81,-36,100,-40,80,0,100,100,0,100,-32,6,-9,94,-31,-100,-100,0,0,0,100,-76,0,0,-25,-68,-5,-100,-100,100
2019-09-27,0,-52,-80,-59,100,0,100,100,-66,-2,0,0,-91,0,100,-17,100,0,-7,-6,0,0,-67,-100,-100,0,0,-86,0,-100,0,0,0,100,0,2,0,0,-38,0,100,100,0,-59,-73,0,100,21,-75,100
2019-09-30,100,-48,0,0,0,0,0,0,0,0,-96,-67,-20,0,-78,-3,-23,0,0,-55,0,0,-100,100,2,75,-46,-100,-100,100,0,100,-8,100,0,0,-71,0,100,-100,-100,-55,-100,100,0,100,-36,100,0,100
2019-10-01,99,0,100,67,-30,0,100,-100,0,80,-13,0,0,0,0,-52,-77,-100,100,-100,0,-52,-26,0,-26,-16,-30,-31,73,-35,-69,1,100,97,14,100,100,0,-100,-55,-68,100,0,-68,-7,-100,-64,100,0,0
