date,ADM,AIG,AVB,BA,BIO,BLK,CAG,CPB,DHI,DLTR,EMN,FDX,GWW,HES,HIG,HON,ILMN,INTU,IRM,KIM,KLAC,LHX,LOW,LRCX,LUMN,LUV,MAA,MAR,MCK,MDLZ,MET,MS,MSFT,MTB,MTD,NEM,NVDA,POOL,PPG,RJF,SYY,UNH,VNO,VRSN,WBA,WEC,WHR,WM,WST,ZBH
2018-11-29,-44,-100,-16,0,0,0,0,0,-100,0,-65,0,0,0,0,0,0,0,-100,-1,0,0,0,0,-57,-69,0,0,0,0,-45,0,0,100,0,8,-100,0,0,0,0,96,0,0,-70,0,0,0,-2,-62
2018-11-30,-100,-78,0,0,0,0,0,0,-41,0,-93,23,0,0,1,100,0,0,-56,0,0,100,0,0,100,0,0,0,0,100,100,-100,0,0,0,0,0,0,0,-100,0,0,0,0,0,0,0,-100,1,-66
2018-12-03,-35,0,0,0,0,0,0,0,0,0,-46,0,0,0,0,100,0,0,0,0,10,-70,0,0,0,-97,0,0,0,-48,1,0,0,100,0,0,100,0,0,-79,0,0,0,0,0,0,0,-100,0,0
2018-12-04,0,0,0,100,0,0,0,0,0,0,-25,0,0,0,-1,100,0,46,0,0,-10,0,0,0,100,1,0,0,0,-100,0,1,0,-12,-12,-82,-100,0,0,-88,-74,0,0,-100,0,0,0,-9,0,-100
2018-12-06,0,0,-58,-39,-18,0,0,0,0,-4,-72,0,0,-100,0,100,100,55,0,0,1,0,0,0,-56,0,0,0,0,-24,100,0,0,-87,0,100,1,0,0,-100,-9,0,0,0,0,0,0,0,0,-82
2018-12-07,0,0,0,0,100,0,0,0,0,0,-21,0,100,0,0,0,-66,0,0,0,-1,-30,0,0,100,0,0,0,4,1,-100,0,0,0,0,-100,0,0,0,-100,0,0,0,-45,0,0,0,0,0,-100
2018-12-10,0,0,-7,-37,0,0,0,0,0,100,0,100,38,-100,0,100,-77,0,1,0,0,0,0,0,-100,-20,100,0,0,-1,0,-52,0,-86,0,0,-15,0,1,0,100,0,0,0,0,0,0,0,0,-43
2018-12-11,0,0,0,0,0,0,0,0,0,0,100,0,22,-18,6,0,0,0,-1,0,0,0,0,0,-100,0,0,0,100,0,0,0,0,-28,0,-4,100,0,0,-83,-10,0,0,0,0,0,0,0,-65,-100
2018-12-12,0,0,0,0,-4,-44,2,0,0,0,-81,100,0,0,-6,0,0,0,0,0,0,0,0,0,0,0,-44,0,92,0,0,0,0,100,0,0,-16,0,0,-100,100,0,0,-41,0,0,0,0,0,-100
2018-12-13,0,0,0,0,-43,0,-2,0,0,0,-19,-26,0,0,0,0,0,100,0,0,0,0,0,100,0,0,-56,0,2,0,-78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-64,-27
2018-12-14,0,0,0,100,0,0,0,0,0,0,0,-14,98,-6,0,-100,-75,0,0,0,0,0,0,0,2,0,0,100,0,0,0,7,0,0,-31,-100,100,0,-1,-86,0,0,0,0,0,0,0,0,-66,0
2018-12-17,0,0,0,-9,0,-56,0,0,0,-46,0,0,-2,100,0,-100,0,0,0,1,0,0,0,-100,-100,0,0,0,0,0,100,0,0,100,-13,100,53,0,0,0,0,100,0,0,0,0,0,0,100,0
2018-12-18,0,0,0,-42,0,0,0,0,0,100,0,100,0,0,0,94,0,0,0,-1,0,0,0,0,100,0,0,-100,0,0,-90,-7,0,-35,-20,0,0,0,100,0,0,-18,0,0,0,0,0,0,0,0
2018-12-19,0,0,0,-44,0,0,0,0,0,0,0,-25,-17,-25,0,-43,0,0,0,0,0,0,100,0,100,0,0,100,100,0,0,100,0,0,0,2,100,0,-100,0,100,-39,0,0,0,0,36,0,0,0
2018-12-20,0,0,0,0,0,0,0,0,0,0,0,-70,0,0,0,-100,0,0,0,2,0,0,-33,100,100,100,0,0,0,100,0,0,0,24,0,-65,1,0,0,0,100,0,0,0,0,0,0,0,-32,0
2018-12-21,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,-87,0,0,0,-2,0,0,0,-100,-25,-36,0,0,0,-67,-33,-100,0,0,18,-59,0,0,0,0,0,0,0,0,0,0,-36,0,0,0
2018-12-24,0,0,0,0,0,100,0,1,0,-23,0,0,0,0,0,-14,0,-8,0,0,0,0,-13,0,0,0,0,-71,-77,0,0,0,0,-50,-22,0,-76,0,0,100,-23,0,0,0,0,0,0,77,0,0
2018-12-26,0,0,0,0,0,49,0,-1,0,0,0,0,0,-69,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,-33,0,0,0,-42,0,100,-81,0,0,0,0,0,0,0,0,0,0,-77,-29,0
2018-12-27,0,0,0,0,0,0,0,0,0,0,0,0,0,-11,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,17,12,0,0,0,-100,-93,0,0,0,0,0,0,0,0,0
2018-12-28,0,0,0,-29,0,0,0,0,0,22,0,0,0,-37,0,-72,0,0,0,0,0,0,0,100,-55,-64,0,-29,0,0,0,0,0,0,0,2,-100,0,0,0,0,0,0,0,0,100,0,100,0,0
2018-12-31,0,0,0,0,-18,20,0,1,0,0,0,-100,0,0,100,-4,0,0,0,0,0,0,0,-100,-100,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,100,-39,0
