account_value,date,daily_return
1642765.2026162695,2021-04-06,
1643910.219598848,2021-04-07,0.0006970058659356848
1649239.5286932273,2021-04-08,0.0032418492389929554
1653981.0570538181,2021-04-09,0.0028749786056532223
1652312.5094498715,2021-04-12,-0.0010088069611382533
1651601.586168962,2021-04-13,-0.0004302595767105011
1649781.482030397,2021-04-14,-0.0011020237288502654
1667646.4930998683,2021-04-15,0.010828713538161727
1667836.6884397313,2021-04-16,0.00011405015430421273
1662682.7145135875,2021-04-19,-0.0030902149843970994
1657068.4390066143,2021-04-20,-0.0033766367196615965
1676609.9377506252,2021-04-21,0.011792813310550931
1671567.8891618724,2021-04-22,-0.0030072877866376135
1680318.02419548,2021-04-23,0.0052346872001680644
1669894.2941883083,2021-04-26,-0.006203426885313834
1670996.9949281688,2021-04-27,0.0006603416418022867
1664418.690386581,2021-04-28,-0.003936754262009123
1679042.4657543178,2021-04-29,0.008786115808601114
1668008.8429315563,2021-04-30,-0.006571378060890587
1681206.9706638332,2021-05-03,0.00791250465380089
1674157.338405418,2021-05-04,-0.004193197138381843
1662534.5604722972,2021-05-05,-0.006942464526178305
1664119.2426059719,2021-05-06,0.0009531724460660751
1696098.507287788,2021-05-07,0.019216931012550065
1690598.2333791729,2021-05-10,-0.003242897676627554
1666344.6423480983,2021-05-11,-0.014346158982194379
1634475.2927539821,2021-05-12,-0.019125305044464302
1649622.8928716655,2021-05-13,0.009267561391008039
1667703.6546772,2021-05-14,0.01096054248741618
1668930.834305572,2021-05-17,0.0007358499364862325
1658683.6444490429,2021-05-18,-0.006139972757345014
1654205.0632980342,2021-05-19,-0.0027000815773379205
1670906.8314817424,2021-05-20,0.010096552449434082
1680187.7956045147,2021-05-21,0.005554447410177854
1688509.5625484462,2021-05-24,0.004952879056556503
1686418.7140634533,2021-05-25,-0.0012382805116231133
1677878.586528587,2021-05-26,-0.005064061175109158
1690401.3815229412,2021-05-27,0.007463469106106846
1691886.3580282207,2021-05-28,0.0008784756812856287
1691678.601207542,2021-06-01,-0.00012279596658071323
1687578.5734699245,2021-06-02,-0.002423644618245402
1684896.701613235,2021-06-03,-0.0015891834009098549
1697261.1340969082,2021-06-04,0.007338392004586636
1691675.5555217739,2021-06-07,-0.003290936475786488
1689825.641602325,2021-06-08,-0.0010935394280603417
1682074.2014120098,2021-06-09,-0.004587124256775543
1698001.7595985408,2021-06-10,0.009468998557353059
1703681.5748880382,2021-06-11,0.003344999648787317
1696008.399218368,2021-06-14,-0.0045038790010829555
1700094.8088367458,2021-06-15,0.0024094277011015297
1685406.1207616802,2021-06-16,-0.008639922902368036
1686520.1089046474,2021-06-17,0.0006609612539343335
1664763.7162540432,2021-06-18,-0.012900167946846786
1697636.7728641506,2021-06-21,0.019746379795011704
1703918.4346607204,2021-06-22,0.0037002390010507646
1697640.6085203167,2021-06-23,-0.0036843466287479476
1702105.9578140255,2021-06-24,0.00263032662584628
1708607.5236881252,2021-06-25,0.003819718651622228
1700820.9035299297,2021-06-28,-0.004557290103339606
1689174.770664024,2021-06-29,-0.0068473599082272685
1691296.5508640285,2021-06-30,0.0012561046002188547
1706394.7852180477,2021-07-01,0.008927017764156053
1712496.03570919,2021-07-02,0.0035755210599537346
