account_value,date,daily_return
1225668.4699480296,2020-01-03,
1221352.2341109898,2020-01-06,-0.0035215361599558737
1218339.47956821,2020-01-07,-0.002466736833680816
1225766.8321258156,2020-01-08,0.006096291454199543
1226573.4596684813,2020-01-09,0.0006580595277381196
1231339.568933185,2020-01-10,0.003885710413130905
1235831.193975078,2020-01-13,0.0036477549777633733
1236272.3066452467,2020-01-14,0.00035693602194153407
1237356.028179707,2020-01-15,0.0008766042308276933
1249258.0134363254,2020-01-16,0.0096188849333263
1249011.0933158249,2020-01-17,-0.0001976534213466996
1247854.4060779614,2020-01-21,-0.0009260824375808552
1249535.22291371,2020-01-22,0.001346965501393127
1249037.866336079,2020-01-23,-0.0003980332594956115
1238999.055635855,2020-01-24,-0.008037234875570065
1224446.170705607,2020-01-27,-0.01174567879132049
1231699.660468426,2020-01-28,0.005923894358409454
1232581.1723866009,2020-01-29,0.0007156873923628293
1230035.937842461,2020-01-30,-0.0020649630232559835
1205549.674447495,2020-01-31,-0.019906949578982203
1211730.7208775145,2020-02-03,0.005127160299597033
1242302.9152733875,2020-02-04,0.025230188414908872
1252948.88179174,2020-02-05,0.008569541604922959
1262198.5310671916,2020-02-06,0.007382303787385469
1248644.2946504112,2020-02-07,-0.010738593084338555
1258951.5962065882,2020-02-10,0.008254794099758156
1267536.7288705525,2020-02-11,0.006819271439690411
1273744.0896828752,2020-02-12,0.004897184176945846
1274559.7411220518,2020-02-13,0.000640357388727697
1282321.5568103767,2020-02-14,0.006089801394081107
1276276.2363463389,2020-02-18,-0.004714356108209583
1284284.7239658914,2020-02-19,0.006274885789990803
1278330.6864444262,2020-02-20,-0.004636072835219163
1265691.4325812575,2020-02-21,-0.009887311630078832
1226169.3694734112,2020-02-24,-0.03122567008867616
1183940.595302017,2020-02-25,-0.03443959311227107
1174190.7659427123,2020-02-26,-0.00823506635214033
1123740.9499190995,2020-02-27,-0.042965604471526087
1111707.4397771584,2020-02-28,-0.010708437868004461
1149595.9390866105,2020-03-02,0.03408135805679846
1125170.6022176263,2020-03-03,-0.02124688861409063
1169480.875394735,2020-03-04,0.03938093751274385
1122565.5666360776,2020-03-05,-0.04011635397015112
1101369.7826597155,2020-03-06,-0.018881555435446118
1015464.1242163437,2020-03-09,-0.07799892442655987
1014448.6665359474,2020-03-10,-0.0009999936543105825
1008722.1568173881,2020-03-11,-0.005644947750893747
1008629.1460102136,2020-03-12,-9.220656703723407e-05
1008629.1460102136,2020-03-13,0.0
1008629.1460102136,2020-03-16,0.0
1008629.1460102136,2020-03-17,0.0
1008629.1460102136,2020-03-18,0.0
1008629.1460102136,2020-03-19,0.0
1008629.1460102136,2020-03-20,0.0
1008629.1460102136,2020-03-23,0.0
1008629.1460102136,2020-03-24,0.0
1008629.1460102136,2020-03-25,0.0
1008629.1460102136,2020-03-26,0.0
1008629.1460102136,2020-03-27,0.0
1008629.1460102136,2020-03-30,0.0
1003429.9946155024,2020-03-31,-0.0051546709861372
981796.9874381133,2020-04-01,-0.021559059718638918
991391.0488715814,2020-04-02,0.009771940183380234
