account_value,date,daily_return
982606.7305756258,2020-04-03,
1036627.016939526,2020-04-06,0.05497650757211314
1035955.6148022247,2020-04-07,-0.000647679566835424
1043616.5035837397,2020-04-08,0.00739499711382674
1047882.7267481551,2020-04-09,0.004087922287320467
1037309.071952945,2020-04-13,-0.010090494408685258
1055604.898346221,2020-04-14,0.01763777729122773
1035280.4663250725,2020-04-15,-0.019253825037180317
1047932.4213029491,2020-04-16,0.012220799473583455
1075933.0535240066,2020-04-17,0.026719883507605235
1055617.4300701015,2020-04-20,-0.018881865732598646
1025045.6533412463,2020-04-21,-0.02896103821137641
1049213.4661055761,2020-04-22,0.023577303786960435
1052412.3106258595,2020-04-23,0.0030488023873318504
1069466.6733723271,2020-04-24,0.016205020194343334
1097317.8954143708,2020-04-27,0.026042159831143774
1080126.060427852,2020-04-28,-0.01566714172653394
1103754.4233130754,2020-04-29,0.021875560409924777
1088679.4387906715,2020-04-30,-0.013657915387694897
1059411.1384731133,2020-05-01,-0.02688422254954137
1064149.414412147,2020-05-04,0.004472556278634743
1082627.3695421545,2020-05-05,0.017364060797999015
1080117.560134248,2020-05-06,-0.0023182578590893455
1095787.3371258476,2020-05-07,0.01450747360282878
1105278.1797447603,2020-05-08,0.008661208518622177
1107989.5371021174,2020-05-11,0.0024530995065723538
1085075.5407010918,2020-05-12,-0.02068069745582246
1063671.3759707718,2020-05-13,-0.019725967388860566
1088321.9763494777,2020-05-14,0.023175015268421806
1089355.0726525553,2020-05-15,0.0009492561259700771
1120652.4798411236,2020-05-18,0.028730216597201652
1107228.4880158252,2020-05-19,-0.011978728523584392
1121511.8320942607,2020-05-20,0.012900087229539725
1115163.2154736142,2020-05-21,-0.005660766510854787
1122469.455486801,2020-05-22,0.006551722574604346
1145655.5748449306,2020-05-26,0.02065634770264113
1160347.0747140064,2020-05-27,0.01282366200772378
1161625.0961609078,2020-05-28,0.001101413081268321
1173254.8370210752,2020-05-29,0.010011612953785942
1182360.7289881925,2020-06-01,0.007761222608923868
1189685.1672774495,2020-06-02,0.006194757750052293
1204299.113960947,2020-06-03,0.01228387735298142
1208573.0554002533,2020-06-04,0.003548903581975793
1244316.7025185965,2020-06-05,0.029575081918821855
1276476.7003501358,2020-06-08,0.025845508435629716
1257205.8739906787,2020-06-09,-0.015096888454110502
1235546.3548062448,2020-06-10,-0.01722829938399928
1133325.348676717,2020-06-11,-0.08273344478893141
1163709.1378984537,2020-06-12,0.02680941466385911
1175328.9736995916,2020-06-15,0.009985171915142033
1196649.3069739542,2020-06-16,0.01813988572684666
1187512.415766781,2020-06-17,-0.007635395895793651
1185740.4154621821,2020-06-18,-0.0014921951813485768
1174351.6103314867,2020-06-19,-0.009604804712890158
1180173.0055742578,2020-06-22,0.004957114369799287
1181753.6642948599,2020-06-23,0.0013393449207330654
1140946.219801343,2020-06-24,-0.03453126123189654
1151506.2843540537,2020-06-25,0.009255532267374855
1125165.610043354,2020-06-26,-0.02287497225903168
1167573.1947111988,2020-06-29,0.03769008249924255
1171264.6315160133,2020-06-30,0.003161632025757033
1174372.6413438425,2020-07-01,0.002653550482273559
1179086.524380891,2020-07-02,0.004013958492471659
